id,r_peaks_mean,r_peaks_std,p_peaks_mean,p_peaks_std,q_peaks_mean,q_peaks_std,s_peaks_mean,s_peaks_std,t_peaks_mean,t_peaks_std,p_onsets_mean,p_onsets_std,t_offsets_mean,t_offsets_std
32,530.7190380266801,32.24385018800901,20.483768430234477,31.625629614379513,-92.49135042811332,29.1259970484003,-87.75362362212627,34.80485811383641,123.5973867633323,29.261975503987554,-24.370126697795065,26.044113877783516,-25.480434648498587,31.983875906978298
33,343.584496040185,382.52181003565886,139.07513583704346,338.05791333908974,-161.5792702322451,315.43884506779585,-186.32697205242548,279.3730513637732,180.81447106014795,324.62245849535896,-131.43051095791915,312.0195348583592,-73.60004840443602,302.23185077975444
34,537.3363974543516,51.042960160078025,126.42752395594914,57.60764287302556,-10.136149184256201,47.1284974429034,-236.35422031454777,39.62053070527322,-8.662383988991808,49.7618055083277,49.19229054598771,50.17518561468885,-306.2867250498066,43.76237192434493
35,315.7331927305087,157.34357642979438,154.31322591719004,139.84656308711277,-3.6704539392928743,44.99457478979531,-19.451351237030504,80.73826405938662,202.93756078248845,139.26288815314595,7.5037828221442595,80.13360303182212,-118.76179282916983,63.548703960480964
36,317.3451552318378,181.0299569648591,45.24448828252931,111.70612546864538,-58.105495340570315,57.41652607052078,-176.85629912556962,73.14786575053569,140.33973967780975,102.20838325927824,-26.093075295188306,59.21457890002888,-45.11748387529409,75.93789974875145
37,772.7823893124951,96.2673443937499,48.05776709620195,47.90173814543052,-86.58595694057747,61.813815075578624,-236.5211497451613,70.58475947535105,412.3345175678556,53.66163680615087,-81.61010247261025,58.09565931223069,-66.85140854733946,68.88220272341688
38,172.14472365140247,98.11881499850148,25.18192208522504,50.96260882921898,-28.710636036662752,73.70791232722405,-90.80517830009674,60.9149924754579,64.93499656053228,92.11846819480124,-23.053197838047183,58.1637944967334,-18.75906192246375,80.686182782707
39,418.84057913346317,91.15200479462378,95.65271913662248,81.84810850021906,-47.58027726210322,79.92512576281847,-89.8085960800915,85.52605856428417,76.13923173301875,104.74135102391992,-32.41451255994001,84.91959173810366,-52.30397804638598,97.00856540749483
40,878.4165898512966,162.75142635141677,38.03010625905019,32.127215632994464,-67.27604536340884,36.40762429241198,-157.78484087257942,108.78370810940741,71.32060513273402,60.370246781983134,-27.556699854905144,38.92602463335999,-30.309038031289784,45.39031479436351
41,774.1088646461216,45.690120882001125,47.35102833673664,56.346738192504176,-56.80136999949181,37.768194524875504,-109.27909703652463,36.4287421914589,36.889197337083345,53.10092670596856,-44.3598524372277,38.72938337859952,-72.84579298088151,46.9752779883467
42,38.14532613760447,37.47247725926925,91.7894165549897,37.51587368730097,-54.65763332885236,42.743376847241116,-941.5886246684553,231.49673767931665,41.31796189245073,45.050274886473986,40.53958631291295,161.8882565845781,-112.87220142984751,59.07247017956207
43,63.463909416507555,39.64595824608965,54.996145176622306,24.447958142891242,-148.0094292619685,199.93976863006534,-389.1985675988464,210.6364093194251,82.81659922273914,21.400995179709366,-8.953659748736849,59.64659946629692,-71.721339898076,69.23108018769437
44,565.343532207395,76.80402593659939,24.31865363031446,71.6387659774383,-98.82617565640422,70.6456720743532,-66.49258372322419,61.4302635689117,262.4637201372541,202.56169917487622,-59.246393104955104,76.21902496195624,-51.989925753856284,34.27772485799041
45,1001.6532414148783,45.3417556614683,95.55184823986691,27.962636987753527,-82.44630511365469,24.052615319161458,-280.4745171622757,25.827912748751558,-11.654091776641298,42.4874869528262,5.156044048965974,39.546747601648946,-44.26764243313945,35.62583272260731
46,86.30293360003564,75.44306191288159,11.567488581191599,59.88057836255234,-52.50220094519554,37.45217776892774,-58.48757126984856,54.191940643796464,142.12033590809025,60.95495680790676,-56.17248152202967,42.06197380959539,-43.646280535990456,37.589043807684135
47,166.5752574402961,311.40226245515623,23.58359269202563,70.19671963898205,-110.83251734782995,89.8574749911888,-1009.895449328946,410.78668390113967,131.62799836838687,60.05069538385422,-50.384775459311534,125.05097443796431,-399.7769070432047,342.699312359292
48,349.71924068899364,302.30601950923716,40.31841903775657,176.25533624246765,-66.15898349792901,98.87813130674961,-236.27267296177055,249.35246897881908,325.01103879574936,199.64391464344044,-139.49964179996712,145.8847808320496,-132.09018148269905,144.22526824752077
49,818.6737348082564,416.0743419676627,191.268181051621,346.69111439077784,-194.3290016903887,269.25044929635067,-447.20681615930044,275.6175538920409,172.73342647408782,231.56119476447685,-19.963469311582823,156.5351089696872,-67.3217358905228,207.1051024612685
50,388.1974439395547,147.30354050577998,101.397825248061,110.77914197546725,-97.95871758267087,133.43234368364745,-127.83463103386872,130.02250747348816,30.872835132369,91.11015817813252,3.6856611808873834,92.90279686439774,-48.57816664669322,85.93208241843693
51,748.2669234412089,170.47732644626106,120.60602542381713,104.58286612081379,-64.80721630041285,122.21183110390004,-134.50236146656266,226.41052583711934,243.52126027006136,143.44764345458196,-14.3771619298266,117.2787418239182,-83.57140614788443,151.72557059904412
52,653.9018310059731,164.48630843221088,-3.807180473002792,40.69378573371762,-152.69483396098423,189.0265247540701,-76.69953608118568,102.45950103440889,278.3163691095487,77.0616667253425,-79.69492840963885,62.738755895612556,-79.00227387483103,164.84496470778515
53,708.1121456080085,134.05733397147253,-18.18612756358215,16.154878019059623,-57.15649382917302,20.114671824621485,-99.59117507822589,19.653799896491048,94.56926476180409,33.61540934160182,-39.46031537808696,16.49697007355316,-50.52668061825825,32.752011652928395
54,1279.0041127308841,37.247060912413986,70.65962379656995,75.4060641496586,-58.440539597576425,24.959562821864775,-132.99093588067834,47.20450912329279,242.70310358150027,37.76712863215937,-25.74840745577081,65.91290314810963,-99.17337309039699,33.78400866666327
55,663.7681505407328,392.5902137840264,153.9642581945487,201.35285690226436,-81.74633590917895,88.6884890169225,-227.1317418304403,121.31145482083097,189.9894119048201,140.8459561007044,-4.715057253078815,124.51144620788257,-101.32013189079011,148.7251916076867
56,436.01841218266304,40.81070112775057,13.238339580175511,31.179924151144963,-79.03389603086876,31.129511056858693,-166.94928781950398,33.85821653533956,185.53495716104646,34.95471622613774,-57.38064388806109,30.78122491909708,-52.73435871413732,29.075391114289914
57,608.3699570771239,40.40816145993352,26.95745265377543,31.604555637368982,-97.27229928266323,26.90255264023584,-333.46995701671983,38.05581903147719,155.88957329364624,39.08277937463314,-51.19145862677019,35.91260432848132,-59.280912181886684,46.281796507464925
58,877.7425779384134,143.01359912013032,70.63898124243693,185.09511589640866,-27.92442660017868,131.6524494333781,-149.09806384090365,145.6036708630707,90.44394232591272,119.70763589327287,-1.6409171125496262,100.80186904246285,-30.725675005013734,59.660426713925354
59,745.1659187717896,247.31461621470427,77.14884418129085,139.88639792044106,-193.86722731378185,297.7079851398931,-217.54532747945763,308.08194659011036,182.83617691338105,204.80607268812358,-32.49592865516477,114.57596555889604,-21.867992068114397,230.02343803346582
60,895.1334611984461,187.40987009284908,60.37747816397745,117.52318536749422,-181.40492409840837,343.8842278690396,-136.22418872139758,215.64708309300403,113.56829182829988,195.1084433934482,-23.52538821431426,95.2250719489571,-56.846506890866905,164.9006761487845
61,63.26159328512662,82.86122846247105,35.8877504365711,54.772311736767406,-76.2577827857269,87.88792165469023,-312.54180100195975,64.58759245953924,95.79897650593323,87.62454801289633,-36.787699594564295,57.87351491733773,-6.9019200543728365,58.101644927958404
62,229.70438831440183,293.88924252628817,74.71644989355525,158.22891256138462,-336.2826750053153,1080.000215001272,-274.9837047784129,341.5135068051423,143.043253997456,297.19242449263606,-27.7722324647437,145.05324382665927,-62.71860641102973,286.1369566330407
63,659.5625986199518,258.3000474513046,66.4704764698335,148.83014626748295,-71.11486244629859,48.68618747292787,-91.86123524621354,73.35803453589858,226.68186083094022,229.15589907919176,-53.057218220509014,52.14954318469105,-60.396263002008595,82.35243710959321
64,241.42742897408175,80.05002327407531,67.56566964487963,52.5194969751767,-30.864217560007692,36.64124144888037,-8.99543014938405,29.405768136616196,226.07873021592297,35.10848590295057,-19.591470245899018,38.48169838163499,-60.02442207512894,36.1141340194093
65,213.34283696996934,246.18691380540002,77.18458494467414,164.35734504557678,-597.5159345003,180.6839418467255,-139.56092269078354,140.85143551617554,88.07194396566578,119.21397973402055,-33.48300048820982,164.89837142935258,1.9487302917620435,124.84042545972486
66,460.1643125974261,84.90400796731363,130.0126841324528,82.13770935257683,-487.13231669538305,98.82679819656687,-541.095919133247,103.97226310155636,124.89971840651124,92.6100120360494,52.242709636663314,71.94802197393659,35.619357478194814,150.86197115684467
67,688.1438002355046,41.43410917136318,-5.414167396201724,20.619893734577037,-56.07861936081508,20.616907584043854,-69.58139938618109,23.53432543539048,193.84724203964916,29.683472557112072,-65.88684130458425,21.143479940606927,-47.43861187388576,30.84476472021516
68,1141.711739363759,135.5038508192144,72.06138978162943,179.14776826883968,-108.16872538987788,170.62474647631896,-55.549296759068326,136.35073359103166,393.40852284224763,229.45980191618332,-134.12779000651938,140.1885842347671,-184.41570184733467,179.0710608012649
69,935.1570173417568,312.8030079147221,188.98456326371885,401.73942630569,-63.59376129251734,213.31174129213352,-192.98009962062687,102.25793996568906,192.6952927170878,150.51628316511653,-2.9644880430950735,113.34273474396883,-6.592036593267874,72.9907252780931
70,536.5504702458151,121.31880362326002,55.571499598898846,98.20349780164216,-84.62972717958644,90.50808634510166,-122.54197467735519,92.9253014426218,174.0151497846381,91.75604064950618,-35.07826601701145,87.49862837522568,-66.09231864456885,96.14483574764826
71,183.97154223216998,221.88177683301663,128.09409909698667,203.2541457197969,-190.661861208182,165.03750821644704,-200.14699913492242,204.54294270155032,174.25791042264768,152.8713452700821,-8.538811457457797,172.98153042581117,-36.666928590989286,160.96335239686036
72,178.09018717152475,74.63491160889704,33.95670598596808,49.01616442072588,-68.53484067420038,68.31681855287749,-105.19327257262177,50.14699703085516,108.3974478926524,56.437608858578834,-33.465194915571956,51.746143712796915,-35.0902132098569,58.2024727472488
73,417.2789651404952,289.1894686309339,147.8176985389457,367.32561481820557,-66.03994070514543,166.5787002191371,-157.31345630611793,129.2396511531591,247.50855299408087,331.64481055120467,-37.40832756591254,137.16195713003708,-49.10613049496056,128.7339646263954
74,247.36824031122245,123.11578946951727,98.2530955734358,64.3530198226268,-171.12977265070361,216.25164365023068,-169.44750858588043,152.78352100846396,110.44409783509008,71.76416510205017,-73.70169405315369,119.65769492466887,-91.74756831014022,131.52293441019071
75,117.46442013499669,50.383368490793984,64.9936715767083,48.64558357032459,-41.32664223439114,20.028238350854647,-93.83563717812822,45.33305019441735,50.10859604065701,36.68149566360728,-11.227775173777696,30.227073093592118,-41.616235038721655,65.33643248469552
76,409.81691874593844,44.47606100021591,8.693699849933004,14.451249676657678,-45.54251357509701,13.93886458649141,-311.1495796494943,32.9294675566612,260.27704657241856,33.48522268152207,-39.37500616392683,24.78527563661002,-32.834816015801394,27.126296030685758
77,348.23218838259146,52.49321598838626,33.95056381001845,33.085719680907424,-45.86782221616887,30.189224043046323,-114.69721641404854,35.92129175865306,29.14920843779475,39.671248303570984,-47.34946482555029,50.92593089100262,-38.09845532951603,41.618283598514516
78,714.0164495934447,50.33701042680935,81.14406160372002,49.565677182364894,-65.96072650778365,38.26392872515258,-165.58619202932437,43.94477563905724,137.8802591490939,57.973846959518994,-23.347773966021283,50.824405262077484,-62.02546620014463,47.41747846352074
79,574.1909923753697,107.62637991455375,51.35577935974499,27.104376324236988,-72.8337655373798,31.168163598074642,-124.26849210809533,29.775984471951684,104.71199689542075,23.17224374622595,-25.68709022076788,47.522777411805166,-21.9568780517662,31.01176065412116
80,342.2887902991335,95.51455840121787,56.39322766194987,42.097697483110146,-51.19674358361756,88.37260171392012,-57.419412342201795,67.92766226859902,212.16452945484352,102.98694045616932,-26.13581570326065,46.28216955075999,-46.496904353460295,67.39913008900098
81,921.3940894987585,92.7212333162431,37.75777154622483,20.97045683327488,-62.858447157391076,17.534101868600697,-123.52909513842563,29.33286471993536,177.74917922026052,24.84204308818684,-53.18710505018753,35.537670887611,-55.75284947600917,38.19002348985585
82,641.3469101929495,50.40474809650669,107.7056846641479,50.69021521167727,-22.186347816385723,43.95495270742768,-186.7571434824205,72.0954061651982,55.98330154090629,71.55995831139352,38.6483769245316,50.58704510231052,-25.570924375096848,177.15750748668182
83,190.006501851322,281.45298224684893,106.4508812959247,336.7113140696838,-77.24373219613716,323.6189481262496,-117.8174210115809,140.8801636093155,110.36262251240342,414.77857985011445,37.267404109755496,188.33728820190956,-190.33683343010327,1009.1348008150636
84,87.32803638479295,433.53706371181556,94.73220551691293,169.07450976147712,-345.28987603465873,742.3500245444249,-423.0387903965156,751.7264146927192,168.5176019407501,197.43161777024295,-81.35172269357729,206.64970922567747,-149.63989900947627,401.736627185924
85,1036.9847736351485,1364.6826148836935,-292.6624849188831,891.3699616672973,-464.1329816999103,1139.4645084506692,-390.7523192012772,1169.290769393972,-134.538917832969,828.0074044507348,-530.098908532459,1334.1934274004002,-562.8878330348675,1028.4797155360413
86,449.11801724624263,125.75388791241078,15.296875802639285,97.5644971450314,-148.7073794206214,123.92418489489219,-171.11794646949247,94.26078574002807,204.2819707446467,326.0460623858089,-39.2138284840811,112.54259658762143,57.62215023971808,164.04743898670182
87,112.23701825059084,66.27537867807868,29.728748545694106,55.63493074332951,-24.64552898229219,52.430702579670694,-549.6237803338288,56.50433609306441,77.68094318543828,47.85800956751042,1.114684589916489,49.82899619780009,9.660427498277489,46.690821273585485
88,287.4344753574467,47.89358264516163,37.17310309529889,26.502937066693494,-39.822749296755795,28.70845605040176,-52.98278226013021,33.9200270795903,133.7697500489823,33.47845250430444,-44.07612657521388,33.4655065020829,-39.69294854167936,32.282377567119
89,395.542423472456,17.674673144131333,39.429013300101474,16.353315262697247,-68.52084419309007,14.069468846846345,-166.153150757088,21.168706959863425,117.04516841641079,21.58764437826988,-48.030684631876596,29.995354831695426,-51.69585954146361,20.74133893951373
90,621.2342133828043,57.73670904098466,-0.19988364586755214,23.219690103957525,-78.47568069732867,31.740647664977867,-593.9108886555523,38.12297796786609,365.20031645962877,25.37858587918466,-58.95567246032786,19.934158648175146,-22.210623513131367,41.25281848559937
91,791.7778764073773,498.0874068270613,177.29299626672162,291.29344024316396,-92.90918175247583,308.8137411213711,-105.81978657641287,535.7909802203334,386.9719118800935,322.39127584565693,-191.66559874888813,241.40672471092296,-15.852970970377232,261.56716971458616
92,500.56987309834057,293.0341289804681,47.12906016644816,171.385231288914,-118.85937086174093,132.996210973434,-86.13158094928464,179.89561155009173,202.9777246457104,196.23755953667725,-42.60205856576389,85.83593790707214,-84.36060632099272,99.07484250006412
93,194.0814233603014,211.39235603691313,-36.886238816975556,195.23894454622425,-91.1189041454407,212.0841950685095,-181.23718931112438,152.1022038836956,185.11419008880105,127.99978827445173,-111.33143902586158,196.74094983716256,-36.3228485046944,185.85993193649938
94,418.72436128517705,74.79181503574989,36.4233830183385,32.56792217917812,-51.246371059467094,94.89708493653504,-250.39653719775893,35.81867670877428,300.5402178287816,80.82122955672888,-69.18980784327839,106.2189437620114,-41.88359946265526,48.93022168552526
95,454.64309375342924,130.1812415309057,82.91981999131258,134.8308752033296,-158.71271669128373,173.73684528221492,-93.23930315269327,96.3247438217994,195.54241855981908,119.65760509214873,-56.92681582350353,87.19974093608315,-110.53852215505299,138.23581580178973
96,303.8065989115957,45.13741021853271,10.316534119218183,36.02891756025549,-67.46163437473193,29.735997732412102,-72.63125493127475,22.75743481984952,51.97514172835347,32.34841311813611,-39.946631409210326,44.80872962904105,-26.46743343912908,40.55626481023309
97,711.4021643090904,73.83855145223936,38.487024199649596,41.750552982924766,-122.54751423228642,36.59657166266791,-108.27582248448793,32.371325254614035,230.32373916554388,40.56461760400565,-67.25387897837847,55.952897143542735,-72.01902200171524,36.85116950002006
98,763.5239091539954,99.51064406887316,30.053481205876945,22.489729362012316,-70.51802659046047,29.25454420326372,-137.30953118874643,30.902462729706183,75.25881427416653,29.700785156152794,-56.31033378824916,23.115088729596465,-65.61222306772012,37.086611695852326
99,1140.3645875039795,117.17117364940496,97.2842025614835,108.60894431040279,-70.71392401044582,142.21648404010557,-190.7925042319579,79.37065157266267,11.218308176274572,113.70264502837153,-12.61566604136268,94.61059732076721,-64.49301341005147,85.40674713567654
100,103.48057145401714,152.98999000552124,14.596753816963632,91.20527322191238,-61.13323335948805,120.95905891941138,-88.24144082250545,177.2447569249074,170.98063563500392,166.70022761882512,-52.11801051821377,84.33236341088265,-33.971610322647436,115.26297398840707
101,1159.930609345262,141.03020302513195,33.54940282808044,98.69864972964787,-140.35872408414133,257.6930736445933,-228.18485336484432,127.09038917831447,297.98772192570715,238.9811124322033,-60.62748426331029,130.59793171445367,-93.38968911719172,237.20398062431065
102,573.7152876361035,350.13523561969436,151.98875325591231,407.4428767667372,-226.68525538430745,303.16230496775245,-104.68513185411751,432.4171229085742,430.9797615492662,525.4649095740286,-223.8104397607635,399.14683237762034,-229.91244803856793,660.8700860249447
103,866.1079536397558,318.8860109656333,300.8830282366965,401.23842338096824,-101.10076594714073,321.77209972376846,-268.92782241219305,460.308882973406,368.7203155804634,417.4291213839689,11.337301822557825,300.19556107483584,-46.32421816050969,317.6419384786932
104,206.28125371586648,108.01474173557666,50.208219846863386,78.38705609282934,-100.79243849359699,80.01847482521939,-285.584823129034,81.73914193151563,135.0469002149827,84.18458102844309,-38.39070912160365,69.97561034731459,-14.891416890955785,82.81542239834658
105,653.6982963090463,34.76071683739166,-16.274209684639082,0.0,-49.46568242950122,0.0,-76.59239770192606,8.329962379957696,13.074665518102357,12.982403081480255,-52.55329706777126,0.0,-61.19789604362861,10.52916257306165
106,1142.2109326188688,52.747441664295934,30.920785761999397,32.03472151612193,-67.57104118501807,32.24171773929678,-132.99377491522205,20.037937131713868,139.6732595491838,22.072489656508104,-57.604079085552826,29.94480200523979,-73.38807636108508,36.10329718122046
107,435.5369460305236,66.3880251316277,76.31010680268095,85.62206944172767,-81.52841663601113,69.37449572666824,-100.20294771188739,69.45864026393039,332.0212730176475,108.49654670150628,-69.51621004629392,82.42224013741212,-73.73719113619211,72.1374439247767
108,369.95910352770534,48.07492300582212,31.632773969556226,36.240417936276245,-87.9863026250765,187.41540624856478,-267.29877978904557,417.68990156087057,183.92985017288132,312.1999681491346,-101.84308772072819,148.06529084398693,-121.43116671438673,159.62474190195564
109,708.9920357051615,261.9193764511564,96.11468551981065,249.81357133686356,-102.37223656397704,134.59327725901923,-158.09522855037525,26.035529191279554,126.03946053945694,20.363191906189854,-6.329564575551328,53.07756801011821,4.101735167086661,30.6748605514356
110,607.6861095979891,34.73490016208431,15.174682456641694,34.47993265013169,-53.600430129950944,37.15348923038483,-77.79284387981127,33.94329723695565,242.00655663471952,32.74613478878865,-44.63094641760402,28.51725100303974,-81.07863292141272,33.36574137272284
111,563.0477209260326,242.07801137800922,28.502587035427222,52.67753345677109,-80.01504052907734,44.8940425828991,-228.549728052246,53.044296109398836,259.88426967358583,40.371601655067344,-41.88070032337406,41.293258310983376,-55.24193090086799,49.29442219116565
112,551.3092824160275,431.83325954498014,18.987455903261154,193.57401860516234,-267.3416366599165,349.763711686278,-269.8026256520963,440.7785181901429,379.32135397262084,247.53613900810444,-99.42834644265743,212.82500861322785,-142.6881564599323,268.2478138779209
113,394.0120089576935,300.4780705732687,-36.823757006499044,87.53017185634947,-297.21748758574483,810.4360258902218,-235.35948646222784,574.5252446035719,127.51186601435114,410.9662449123961,-73.97335155501737,130.7123886240928,-190.9305774726052,591.1345494023909
114,77.93626316254533,107.12999461260947,66.7461920019418,96.2145475153445,-515.1880618229288,287.47961992901344,-232.73789155213387,272.9145914165219,113.86500416943356,52.01790854553486,-31.275713935000418,72.44759997812807,-23.828417401812263,113.45621666355377
115,691.004607928817,199.10480190033448,109.67006850329771,202.38227580653975,-86.8987149282995,109.07452848181512,-201.48036983118735,209.7805946919367,243.847293932166,142.2337569851373,-26.906107040980885,145.24379067146148,-65.69340491699762,132.12587960049913
