id,mean_nni,sdnn,sdsd,rmssd,median_nni,nni_50,pnni_50,nni_20,pnni_20,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr
12,323.4583333333333,8.885646298662104,5.687182551019444,5.6913359018622405,324.0,0.0,0.0,0.0,0.0,32.0,0.01759526750543524,0.027470760165901137,185.6301243950658,194.80519480519482,176.47058823529412,5.015927219151329
13,266.2432432432432,7.8789642769895885,5.111413034560653,5.1478150704935,267.0,0.0,0.0,0.0,0.0,32.0,0.019335007370648617,0.029593105090713105,225.55506530786414,244.89795918367346,216.60649819494586,6.761750728317176
14,272.46666666666664,8.110161073842994,5.73928200276422,5.759549790834648,272.5,0.0,0.0,0.0,0.0,32.0,0.02113854829031557,0.029765700050806195,220.40105670489012,235.2941176470588,209.05923344947735,6.517475620463094
15,282.2142857142857,26.485995101334904,23.88110697252529,23.93664477246055,275.5,1.0,3.7037037037037037,4.0,14.814814814814815,132.0,0.08481726823954637,0.09385065335831147,214.19258480141792,260.8695652173913,165.74585635359117,17.449187573076717
16,212.0,14.874474780643517,20.135381639045235,20.163395051429212,211.0,0.0,0.0,7.0,43.75,54.0,0.09511035401617553,0.07016261688982792,284.32695860947126,326.0869565217391,252.10084033613447,19.277716794006103
17,183.3409090909091,7.2623373193745655,5.707206075640895,5.724285270709796,183.0,0.0,0.0,1.0,2.3255813953488373,33.0,0.031222084035109832,0.039611112191952506,327.738342121889,344.82758620689657,289.8550724637681,12.258416523320628
18,291.3703703703704,36.36264794046447,58.458248895304116,58.46234817253028,301.0,7.0,26.923076923076923,14.0,53.84615384615385,129.0,0.2006461676189548,0.12479871544331265,209.88801019200787,301.5075376884422,182.9268292682927,32.61790121671952
19,246.6153846153846,13.543377603946398,12.014747881943535,12.01734857057357,244.0,0.0,0.0,1.0,8.333333333333334,39.0,0.048729111483922775,0.05491700213702532,243.96463932561787,262.0087336244541,223.88059701492537,12.724705788284234
20,230.58823529411765,18.78606454353514,24.974367024300392,24.998181752061306,230.5,2.0,6.0606060606060606,9.0,27.272727272727273,82.0,0.10841048208802097,0.08147017786737178,262.0280751430865,329.6703296703297,227.27272727272728,22.90457119496262
21,215.5,10.481275822014362,12.393414973036187,12.393546707863734,214.0,0.0,0.0,2.0,5.714285714285714,38.0,0.05751065757709389,0.04863701077500864,279.06547678386875,307.6923076923077,257.51072961373393,13.431995277880796
22,268.56666666666666,15.002720059889217,17.500603013222065,17.500738900656895,273.0,2.0,6.896551724137931,3.0,10.344827586206897,67.0,0.06516348107480537,0.05586218217657646,224.12436099551718,259.7402597402597,201.34228187919464,13.079278348734368
23,232.98039215686273,10.038904713320933,6.199387066476814,6.2048368229954285,234.0,0.0,0.0,0.0,0.0,46.0,0.026632442179158968,0.043089054063235786,258.0143997087487,291.2621359223301,238.0952380952381,11.315979139669555
24,243.03030303030303,17.18554052191269,6.690055002576585,7.028957959754774,248.0,0.0,0.0,1.0,3.125,71.0,0.02892214621844234,0.07071357072607465,248.11262748660727,281.6901408450704,211.26760563380282,17.734857148545814
25,291.22222222222223,66.30717175118409,74.18284622846586,74.22626530776327,329.0,7.0,26.923076923076923,9.0,34.61538461538461,172.0,0.254878438676028,0.22768582440315024,221.4734058361532,375.0,180.72289156626505,69.52586162024193
26,366.0769230769231,4.7322136631650675,6.76650574521296,6.767569726275452,366.5,0.0,0.0,0.0,0.0,16.0,0.018486742265513948,0.01292682866592685,163.92640063336526,168.0672268907563,160.85790884718497,2.0845586066992516
27,297.6296296296296,10.619822351651028,14.32525803437688,14.328562115847225,297.0,0.0,0.0,3.0,11.538461538461538,45.0,0.04814225698455389,0.035681334431878764,201.84289307745496,218.97810218978103,188.08777429467085,7.150129815520616
28,197.82142857142858,15.776338521433201,12.530894605570357,12.55063817176316,197.0,0.0,0.0,3.0,11.11111111111111,60.0,0.0634442803411028,0.07975040234701744,305.15616797765534,350.87719298245617,259.7402597402597,23.77464796417133
29,153.52941176470588,25.110051889280374,34.298323574192366,34.35658597707287,154.0,3.0,18.75,7.0,43.75,79.0,0.22377852935258188,0.16355206211408674,400.6168301261788,521.7391304347826,309.2783505154639,62.60429431011652
30,248.3548387096774,99.62113175663644,131.64059235492505,131.64282484561522,248.0,20.0,66.66666666666667,24.0,80.0,436.0,0.5300594324216226,0.401124182940087,279.9476898444929,540.5405405405405,109.68921389396709,111.14646334027763
31,244.875,4.14067159894655,3.49579798300492,3.501151884184551,245.0,0.0,0.0,0.0,0.0,17.0,0.01429771060412272,0.01690932761182869,245.09125359383984,255.31914893617022,238.0952380952381,4.103545673925395
32,231.52941176470588,5.147728502398204,2.8779903201415187,2.8972296067000616,231.0,0.0,0.0,0.0,0.0,19.0,0.01251344088259681,0.02223358347072395,259.2705635635021,270.27027027027026,248.96265560165975,5.672624716481799
33,266.6166666666667,89.62787317412767,104.66440809712331,104.79705973362783,260.5,19.0,32.20338983050848,33.0,55.932203389830505,387.0,0.3930626732523392,0.33616755581969493,247.83679604258532,444.44444444444446,114.94252873563218,75.52686871683295
34,194.90243902439025,0.5833042966060034,0.806225774829855,0.806225774829855,195.0,0.0,0.0,0.0,0.0,2.0,0.00413656072682068,0.0029928014217051853,307.84901724949856,309.2783505154639,306.1224489795918,0.9100414775257092
35,237.1875,93.52123702236594,130.08031618061312,130.1252498370754,235.5,21.0,67.74193548387096,21.0,67.74193548387096,242.0,0.548617654122057,0.39429243540391434,313.5861584193615,645.1612903225806,179.1044776119403,166.0489333239108
36,217.97222222222223,13.984657125601432,15.613704080135529,15.619584775896847,214.0,0.0,0.0,6.0,17.142857142857142,51.0,0.0716586022597536,0.06415797840214751,276.31414063955026,303.030303030303,240.96385542168676,16.637156576434982
37,287.39285714285717,31.463487699253214,26.994639512582236,27.023994824901376,285.5,3.0,11.11111111111111,8.0,29.62962962962963,115.0,0.0940315465511667,0.10947901771829129,211.2805959958222,263.1578947368421,174.9271137026239,23.482377243816117
38,193.4390243902439,23.419469351704944,11.328665759302504,11.33060969451259,185.5,1.0,1.2345679012345678,5.0,6.172839506172839,86.0,0.05857458044067787,0.1210690005572945,314.3877333581708,370.3703703703704,241.93548387096774,35.18243879753918
39,246.67741935483872,5.599923194557782,4.983193977984624,4.983305462575351,245.0,0.0,0.0,0.0,0.0,24.0,0.020201709080663773,0.022701401730259085,243.35183432351656,251.0460251046025,228.13688212927758,5.339400623546964
40,283.82142857142856,70.03144933602258,115.21773279497052,115.22176246462534,292.0,25.0,45.45454545454545,26.0,47.27272727272727,291.0,0.4059656913312583,0.2467447566891446,227.562949405971,402.6845637583893,136.36363636363637,70.24788614484123
41,223.9189189189189,3.960768572851447,3.6007329500780503,3.6094013046179527,225.0,0.0,0.0,0.0,0.0,18.0,0.01611923334590999,0.017688405213699885,268.03671167432077,281.6901408450704,259.7402597402597,4.7346547429312755
42,308.63461538461536,23.13390589178478,27.47589905417225,27.476906524513687,303.0,4.0,7.8431372549019605,4.0,7.8431372549019605,120.0,0.089027300098119,0.07495564249316523,195.26785330528247,208.33333333333334,147.05882352941177,11.682195226902047
43,279.73333333333335,63.06861798638562,80.53532249172788,81.11613641074689,271.0,10.0,34.48275862068966,21.0,72.41379310344827,323.0,0.2899766554245003,0.2254597878445625,222.45927212879496,294.11764705882354,113.85199240986718,37.97570686176176
44,285.0,6.600865744084526,7.897764311654848,7.897784499465657,285.0,0.0,0.0,0.0,0.0,27.0,0.027711524559528623,0.023160932435384304,210.63639589856555,219.78021978021977,200.0,4.796745727744397
45,232.6060606060606,6.768213362565643,6.774189873150885,6.780025811160309,233.0,0.0,0.0,0.0,0.0,28.0,0.029148104711866886,0.029097321647298884,258.156666392533,272.72727272727275,241.93548387096774,7.327615628678704
46,193.02325581395348,17.40482742570909,13.099999134513828,13.158375931050806,197.0,1.0,2.380952380952381,4.0,9.523809523809524,88.0,0.06816989940182948,0.09016958786813144,314.18264543188695,480.0,281.6901408450704,37.79284114750817
47,305.0,108.58176642512315,117.03001619823021,120.20491762911459,373.5,5.0,55.55555555555556,5.0,55.55555555555556,266.0,0.3941144840298839,0.35600579155778084,238.31434833361163,491.8032786885246,154.63917525773195,127.349397404588
48,190.325,6.870178962323978,7.435013210026435,7.4351900636131205,191.0,0.0,0.0,1.0,2.5641025641025643,36.0,0.039065756278014556,0.03609709161867321,315.650549707393,346.8208092485549,287.08133971291863,11.258967555906956
49,199.93975903614458,37.9927301767416,64.92660135379909,64.93270437584573,195.0,53.0,64.63414634146342,69.0,84.14634146341463,185.0,0.3247613415604215,0.19002088609036175,312.2542250516002,550.4587155963303,204.08163265306123,66.1106685307677
50,230.2,5.707580099151942,4.549991444533574,4.550371671956168,230.0,0.0,0.0,0.0,0.0,24.0,0.019767035933780056,0.024794005643579246,260.79712948109074,271.49321266968326,244.89795918367346,6.313388311101045
51,321.53846153846155,4.692383353740563,3.655133376499413,3.676955262170047,322.0,0.0,0.0,0.0,0.0,20.0,0.011435506796222634,0.014593536746083088,186.64136937339364,193.5483870967742,181.8181818181818,2.690739298203786
52,292.14814814814815,9.126056118877436,5.990747303503785,5.996794015266696,290.0,0.0,0.0,0.0,0.0,32.0,0.020526551522844928,0.03123776815538676,205.56764714175006,216.60649819494586,194.1747572815534,6.279678099677435
53,246.32258064516128,21.640066384331625,29.364926168626557,29.371755139929927,250.0,3.0,10.0,10.0,33.333333333333336,91.0,0.11924101746173753,0.08785254818154536,245.50524106980632,304.56852791878174,208.33333333333334,22.38739665166707
54,369.04347826086956,6.130981390146614,5.604197069463959,5.604381402892821,369.0,0.0,0.0,0.0,0.0,20.0,0.015186236129422112,0.01661316823437466,162.62554208469442,167.5977653631285,158.73015873015873,2.651282926126148
55,438.1111111111111,5.717762714341716,8.138932026554341,8.149341366385528,438.5,0.0,0.0,0.0,0.0,18.0,0.01860108351444833,0.013050942031213656,136.97357965894037,139.86013986013987,134.2281879194631,1.7362985179016805
56,182.45454545454547,4.612695047641562,4.25130018606531,4.253589455485091,183.0,0.0,0.0,0.0,0.0,21.0,0.02331314599418834,0.025281338078752956,329.0567249782772,350.87719298245617,312.5,8.315661302692012
57,206.51282051282053,7.181378678923322,3.0471820686589743,3.069373328804912,205.0,0.0,0.0,0.0,0.0,26.0,0.014862870601364733,0.03477449323044568,290.8736378283714,304.56852791878174,269.05829596412553,9.759439812468218
58,262.3666666666667,59.01167817406602,93.242169961961,93.24217633815645,289.5,21.0,72.41379310344827,24.0,82.75862068965517,183.0,0.35538880576098253,0.224920638447717,242.1107900082364,335.195530726257,165.74585635359117,61.11749965909737
59,249.625,7.508060185023525,6.228897778405016,6.237245049414975,250.0,0.0,0.0,1.0,3.225806451612903,26.0,0.024986459887491135,0.030077356775256987,240.57321603072322,255.31914893617022,229.88505747126436,7.187407450952557
60,253.96875,50.95126347795509,74.11443187022627,74.14784707465519,250.5,14.0,45.16129032258065,26.0,83.87096774193549,207.0,0.29195657762876415,0.2006202081081042,245.12379335600986,350.87719298245617,158.73015873015873,46.19260495803955
61,314.12,16.961525088662675,20.130132195845665,20.213444370847174,314.0,0.0,0.0,10.0,41.666666666666664,68.0,0.06434943451816877,0.05399696004285838,191.54419670882774,212.7659574468085,171.42857142857142,10.119352931814948
62,242.05882352941177,18.30704646001442,24.74698412212074,24.80102637172319,246.0,2.0,6.0606060606060606,6.0,18.181818181818183,90.0,0.10245867516872277,0.07563056860759299,249.29263064880155,298.5074626865672,206.18556701030928,19.161234384153754
63,221.66666666666666,48.257049818061375,63.39020718807392,63.39085107489881,232.0,8.0,22.857142857142858,11.0,31.428571428571427,218.0,0.28597376424766385,0.21770097662283328,289.1785937976648,535.7142857142857,181.8181818181818,88.80351090545425
64,306.94545454545454,25.72174334698332,16.911260767333133,16.918650677307003,309.0,1.0,1.8518518518518519,7.0,12.962962962962964,131.0,0.055119404528603554,0.08379906907262662,197.1364881680559,279.06976744186045,173.41040462427745,20.26782016144896
65,213.25,10.2974978290098,4.714881946408978,4.825147798985155,214.0,0.0,0.0,0.0,0.0,40.0,0.02262671886980143,0.04828838372337538,282.00605904561814,309.2783505154639,256.4102564102564,13.575923993198604
66,245.87878787878788,2.5951586627504075,3.998046397929869,4.0,245.0,0.0,0.0,0.0,0.0,9.0,0.01626817845698792,0.010554626062455441,244.04890808781087,247.93388429752065,239.0438247011952,2.5239543621615903
67,267.38709677419354,9.094604332074555,2.9408993333483697,3.0659419433511785,266.0,0.0,0.0,0.0,0.0,31.0,0.011466304770646222,0.03401287661893005,224.6450759443833,238.0952380952381,212.01413427561837,7.514165161070467
68,277.4,13.327699959366454,13.954401706690136,13.960535509934349,279.0,0.0,0.0,5.0,17.24137931034483,53.0,0.0503263717012774,0.04804506113686537,216.79272000874838,243.90243902439025,200.66889632107024,10.570889177998733
69,311.64285714285717,31.78680699442929,16.636382742929147,18.049078391132074,321.0,0.0,0.0,3.0,23.076923076923077,106.0,0.057915905907826956,0.10199754708274353,194.66089655466877,247.93388429752065,172.41379310344828,21.77753382503514
70,238.2,19.221311701583005,14.62273553284979,14.63577406060032,236.0,0.0,0.0,5.0,14.705882352941176,74.0,0.06144321603946399,0.08069400378498323,253.54227157779158,306.1224489795918,222.22222222222223,20.889281963377588
71,239.69565217391303,20.220230154720827,27.793847050818595,27.793884219374593,242.0,2.0,9.090909090909092,5.0,22.727272727272727,92.0,0.11595489516517607,0.08435793461973137,252.2901515971096,329.6703296703297,218.97810218978103,24.10680769857304
72,191.04761904761904,6.207597158762962,5.620562232520615,5.63092506371473,193.0,0.0,0.0,1.0,2.4390243902439024,28.0,0.02947393478016185,0.03249240785992577,314.3950765654622,346.8208092485549,298.5074626865672,10.516934007718268
73,217.85714285714286,42.15318204243329,45.7869294294168,45.787874069066646,206.0,6.0,17.647058823529413,9.0,26.470588235294116,217.0,0.2101738481858797,0.1934900159324807,283.97593286961506,416.6666666666667,166.2049861495845,46.91834076207123
74,214.94594594594594,38.85439053264977,65.86206592868965,65.87445972791309,215.0,13.0,36.111111111111114,19.0,52.77777777777778,175.0,0.30646988682670495,0.18076354202288966,289.158575303107,461.53846153846155,196.72131147540983,58.343682150314955
75,326.5833333333333,37.52207079974997,59.49990071634741,59.55706069191855,330.5,12.0,52.17391304347826,16.0,69.56521739130434,133.0,0.18236405417275392,0.11489279142561869,186.2882153196978,240.96385542168676,157.06806282722513,23.01527488575545
76,243.14285714285714,4.983164935370818,3.030553753914179,3.034119699837364,243.0,0.0,0.0,0.0,0.0,18.0,0.012478753172069064,0.020494802906930506,246.86954866549303,257.51072961373393,239.0438247011952,5.003034563627447
77,154.92307692307693,38.15697513078339,58.16440525970919,58.19878039285433,144.0,18.0,35.294117647058826,39.0,76.47058823529412,141.0,0.375662435505018,0.24629626449860179,406.561397672496,545.4545454545455,239.0438247011952,80.6503613829664
78,247.87755102040816,4.558109316834963,3.0273636312071193,3.0276503540974917,248.0,0.0,0.0,0.0,0.0,19.0,0.012214298316382108,0.01838855232380316,242.13592707459827,252.10084033613447,233.46303501945525,4.447667134498673
79,241.6590909090909,5.937438104718002,4.89069269813634,4.894230110251563,242.0,0.0,0.0,0.0,0.0,27.0,0.020252621541528144,0.024569479601955428,248.4297735157929,262.0087336244541,234.375,6.01983882459093
80,294.0,17.289392034512865,15.786903792731074,15.790698333074248,290.0,0.0,0.0,6.0,23.076923076923077,57.0,0.053709858275762745,0.05880745589970362,204.75141781939809,223.04832713754647,184.04907975460122,11.620709054160592
81,281.0,5.053559294048259,6.821585128739438,6.830362080727943,280.0,0.0,0.0,0.0,0.0,20.0,0.024307338365579866,0.017984196775972454,213.5894172020648,220.58823529411765,205.4794520547945,3.7568573430438654
82,221.45454545454547,1.9608972041180144,2.293681306742474,2.2973414586817036,221.0,0.0,0.0,0.0,0.0,8.0,0.010373873581896034,0.008854626126969687,270.95673074177,275.22935779816515,265.4867256637168,2.3674143540756445
83,230.08333333333334,79.41477912112545,80.7174158685088,81.86940820599597,212.5,1.0,2.857142857142857,1.0,2.857142857142857,485.0,0.35582502661063076,0.3451565916166264,271.91912374607784,294.11764705882354,87.08272859216255,33.90030976145146
84,225.77777777777777,60.464445803705225,76.67629279999797,76.78355478690919,246.5,17.0,48.57142857142857,20.0,57.142857142857146,263.0,0.34008464226485374,0.26780512413058416,290.2114235008459,535.7142857142857,160.0,97.76561061752342
85,304.3,50.26606984614749,69.19698130859628,70.34676017178522,311.0,5.0,55.55555555555556,7.0,77.77777777777777,175.0,0.23117568245739473,0.16518590156473048,203.35286424129202,312.5,163.48773841961852,40.42692600668857
86,224.9142857142857,4.279715689920842,2.9399997646117177,2.9405881764588204,225.0,0.0,0.0,0.0,0.0,16.0,0.013074261455292011,0.01902820746280862,266.86226347741484,275.22935779816515,256.4102564102564,5.011556433427909
87,216.10526315789474,57.343813480823464,78.8202270725182,78.83424279992697,230.0,22.0,59.45945945945946,30.0,81.08108108108108,173.0,0.36479557067672,0.26535130446557376,298.3577317457496,434.7826086956522,192.92604501607718,81.74764987917655
88,274.0,18.932209892893418,21.730374678625985,21.75677234465496,275.0,0.0,0.0,12.0,42.857142857142854,71.0,0.07940427863012758,0.06909565654340663,219.99857631094721,251.0460251046025,193.5483870967742,15.067528679158254
89,172.25531914893617,1.5388884343320668,1.392662380699736,1.3987572123604706,172.0,0.0,0.0,0.0,0.0,7.0,0.008120255555946409,0.008933764379151079,348.3473218186,355.0295857988166,340.90909090909093,3.073704915676516
90,263.5625,5.393768806269311,5.094936377517087,5.095855368383591,265.0,0.0,0.0,0.0,0.0,23.0,0.019334523569868974,0.020464856746575524,227.74275760678643,238.0952380952381,218.1818181818182,4.6073268384289525
91,255.3125,58.22062460187333,65.52639648902286,65.9026652748019,276.0,10.0,32.25806451612903,15.0,48.38709677419355,221.0,0.25812549434438936,0.2280367181468723,252.09197518928858,465.1162790697674,171.42857142857142,78.77081018969359
92,243.1159420289855,19.59932189094371,16.61883780221089,16.619000465448824,247.0,1.0,1.4705882352941178,14.0,20.58823529411765,88.0,0.06835833276399218,0.0806171809523169,248.56669096922036,314.13612565445027,215.05376344086022,22.26719727039913
93,242.5185185185185,39.99458652826594,16.165609270204545,16.357778671840595,259.0,1.0,3.8461538461538463,5.0,19.23076923076923,117.0,0.06744960661876849,0.16491353638716869,254.78950054169778,346.8208092485549,206.89655172413794,45.97734669315385
94,313.2,25.5962236798061,21.608857173236473,21.713091289204616,316.0,0.0,0.0,10.0,41.666666666666664,95.0,0.06932660054024463,0.08172485210666061,192.91487302990393,240.96385542168676,174.41860465116278,16.858109176814292
95,235.64705882352942,70.35920062294245,57.10332490613108,57.11683931498077,275.5,11.0,33.333333333333336,17.0,51.515151515151516,219.0,0.24238299259976862,0.2985787345456869,284.20777155020664,530.9734513274336,180.72289156626505,103.52762855308372
96,182.16666666666666,25.65208396533712,38.57020741004615,38.65305710457339,184.0,3.0,17.647058823529413,10.0,58.8235294117647,101.0,0.2121851259171458,0.14081656339617815,335.76991186588003,444.44444444444446,254.23728813559322,47.661886953730686
97,217.89285714285714,1.855493773327505,1.17635099051795,1.1832159566199232,218.0,0.0,0.0,0.0,0.0,10.0,0.005430265003336806,0.008515624594848408,275.38439473451945,283.0188679245283,270.27027027027026,2.334657874335648
98,217.05263157894737,10.211142214270494,5.54403317733931,5.565336734913079,218.5,0.0,0.0,0.0,0.0,40.0,0.025640494171520006,0.04704454463412691,277.0498110743124,310.88082901554407,257.51072961373393,13.358522505250916
99,270.67857142857144,15.698675507774938,10.760900620642891,10.777205024873014,272.0,0.0,0.0,2.0,7.407407407407407,58.0,0.03981550873419242,0.05799748175454522,222.40510543504618,253.16455696202533,203.38983050847457,13.017857422475936
100,183.2674418604651,65.70530006710527,68.60696344049887,68.61109496969988,172.0,14.0,16.470588235294116,17.0,20.0,514.0,0.3743768902604016,0.35852140129249754,345.394268744968,594.059405940594,97.5609756097561,61.61154198337711
101,314.25925925925924,23.907988074712037,7.307418313368297,7.35231961856834,312.5,0.0,0.0,0.0,0.0,90.0,0.02339571357705895,0.07607727495783442,192.00794004833776,219.78021978021977,165.28925619834712,14.404292178682995
102,310.0,32.655397716151,32.99621190379283,33.83784863137726,320.0,1.0,6.25,1.0,6.25,138.0,0.10915435042379762,0.10533999263274517,196.8147896152964,324.3243243243243,185.75851393188856,32.03310417974241
103,278.3076923076923,84.26781178222267,112.3042432660296,112.30501621328705,319.0,7.0,58.333333333333336,10.0,83.33333333333333,271.0,0.40352825062817343,0.30278649894109855,239.38888359566747,405.4054054054054,143.1980906921241,84.21186642944369
104,197.0,5.446711546122731,4.841302367832445,4.842765837037855,198.0,0.0,0.0,1.0,2.380952380952381,30.0,0.024582567700699772,0.02764828196001386,304.8156353171523,346.8208092485549,295.5665024630542,9.05304623703198
105,189.35555555555555,6.3430547399769015,2.7176915033605296,2.7592818565047614,189.0,0.0,0.0,0.0,0.0,24.0,0.014571961453199656,0.03349811797898845,317.2061323991144,333.3333333333333,294.11764705882354,10.328362690365639
106,268.1746031746032,5.166703830201806,5.048490156631238,5.049752469181039,269.0,0.0,0.0,0.0,0.0,23.0,0.01883009207211633,0.019266193625493564,223.81713613174594,235.2941176470588,215.8273381294964,4.307344868232451
107,322.11538461538464,8.673301208084142,8.45165072633743,8.475848040166836,322.0,0.0,0.0,0.0,0.0,34.0,0.026313080482905996,0.02692606942211196,186.39828469832898,196.07843137254903,176.47058823529412,4.911952021428787
108,312.3636363636364,86.09793577928885,80.85023191061359,85.62709851443059,313.0,5.0,50.0,9.0,90.0,282.0,0.27412633401010955,0.27563367100470815,205.98301737209687,306.1224489795918,125.52301255230125,55.24118616985655
109,232.14492753623188,10.594498242454792,9.764838765927855,9.76488306005098,235.0,0.0,0.0,4.0,5.882352941176471,50.0,0.042063736492915324,0.0456374315600812,259.0792897023602,319.1489361702128,252.10084033613447,13.700840657804669
110,303.4,17.083130080091685,5.128894184476373,5.5677643628300215,309.0,0.0,0.0,0.0,0.0,55.0,0.018351233891990844,0.056305636387909315,198.38785787655888,223.04832713754647,185.1851851851852,11.415690812236496
111,268.2758620689655,10.215172719762563,14.286562474820132,14.286607114957102,266.0,0.0,0.0,3.0,10.714285714285714,35.0,0.053253419837243694,0.03807712196312524,223.96144824662298,237.15415019762847,208.33333333333334,8.320054031747686
112,189.16666666666666,5.193413589870072,6.005648738956411,6.0060944657661945,189.0,0.0,0.0,0.0,0.0,18.0,0.03175027911418253,0.02745416875702241,317.41468995292854,333.3333333333333,303.030303030303,8.632434235506429
113,233.40625,68.44534404156167,95.429986975541,95.7331641056401,220.0,16.0,51.61290322580645,22.0,70.96774193548387,337.0,0.41015681501947826,0.29324554951532644,276.82782547842197,451.1278195488722,127.65957446808511,73.97421679636138
114,267.62068965517244,41.74392595219089,61.24211873214457,61.25901294231459,279.0,21.0,36.8421052631579,41.0,71.9298245614035,194.0,0.2289023805343542,0.15598168439808474,231.37149208187645,444.44444444444446,182.370820668693,48.18618400845724
115,302.0,55.00378774836026,72.70755730244889,72.70774832620432,309.0,8.0,33.333333333333336,15.0,62.5,237.0,0.2407541335304779,0.18213174751112668,208.84304242518058,480.0,165.74585635359117,61.57456120282715
116,262.1666666666667,12.945731111953025,16.751169054274957,16.773336805364846,263.5,2.0,6.896551724137931,3.0,10.344827586206897,65.0,0.06397966995053342,0.04937977537935038,229.41900337927243,259.7402597402597,202.7027027027027,11.514628899708137
117,354.2,38.54312814591892,33.82035061471834,33.820381160155215,338.0,6.0,13.636363636363637,9.0,20.454545454545453,140.0,0.09548385420710112,0.10881741430242496,171.07201711362313,188.08777429467085,130.718954248366,15.61920120986934
118,361.7142857142857,6.181770435262515,7.309411741036347,7.310950690573696,363.0,0.0,0.0,0.0,0.0,24.0,0.02021194898657815,0.017090202625133336,165.92268195245666,170.94017094017093,160.0,2.752946451959135
119,225.44444444444446,24.60132916785995,11.69461763516247,11.704699910719626,231.0,0.0,0.0,3.0,8.571428571428571,83.0,0.05191833375873663,0.1091236877825232,269.38358653787554,327.8688524590164,225.5639097744361,30.282730070879868
120,262.3666666666667,5.054757631444229,3.61131792043753,3.624628399502873,262.5,0.0,0.0,0.0,0.0,20.0,0.013815125395132282,0.01926600545589212,228.76995454344058,239.0438247011952,221.4022140221402,4.349368977730954
121,203.775,2.2700672078608437,1.593873873632826,1.6012815380508714,204.0,0.0,0.0,0.0,0.0,9.0,0.007858086311131746,0.011140067269590694,294.4779063848037,300.0,287.08133971291863,3.2281839844757756
122,284.3703703703704,45.78725733730875,19.093355205875984,20.1570754899537,303.0,1.0,3.8461538461538463,3.0,11.538461538461538,173.0,0.0708831776802227,0.16101275698194012,219.19162805681933,419.5804195804196,189.873417721519,52.8939065948552
123,272.8285714285714,62.181180108324305,88.49102646430248,88.52633373582056,282.0,13.0,38.23529411764706,20.0,58.8235294117647,293.0,0.3244760373603225,0.22791300699459113,232.79386584670402,394.7368421052632,134.8314606741573,60.88885221638127
