id,absolute_maximum,absolute_sum_of_changes,benford_correlation,cid_ce,count_above_mean,count_below_mean,kurtosis,longest_strike_above_mean,longest_strike_below_mean,mean_abs_change,mean_second_derivative_central,number_crossing_m,ratio_value_number_to_time_series_length,root_mean_square,skewness,standard_deviation,sum_of_reoccurring_data_points,sum_values,value_count,variance_larger_than_standard_deviation,variation_coefficient
15,1.0,0.0034779388353931282,0.9327711107027176,20.25601577758789,0.35272067714631195,0.647279322853688,65.28428649902344,158.0,203.0,0.003478359431028366,1.4742561510120202e-08,0.0002418379685610641,0.10846432889963724,0.2122151255607605,6.651419162750244,0.058484017848968506,0.18884954240709148,0.20399726397181075,0.28669020533561707,0.0,0.28669020533561707
16,1.0,0.009749084337722227,0.11904347820375065,9.57795238494873,0.5696389093588798,0.4303610906411201,0.9608044624328613,169.0,135.0,0.00975148007273674,-3.662118750024e-12,0.0004912797838368951,0.08179808400884303,0.4175259470939636,-0.30500948429107666,0.14081384241580963,0.384659989408003,0.3930640973789456,0.35824650526046753,0.0,0.35824650526046753
17,1.0,0.010378874982199604,0.05485292341388725,19.30274772644043,0.4013670703921334,0.5986329296078666,4.9416656494140625,135.0,137.0,0.010380120016634464,-1.752767629212751e-07,0.0002398369109005876,0.14666027101570933,0.42358678579330444,1.31217360496521,0.11282312124967575,0.38164179857285535,0.4082850712296888,0.27633416652679443,0.0,0.27633416652679443
18,1.0,0.008093459607924161,-0.33073855985284417,19.392433166503906,0.7614611424368718,0.23853885756312823,19.13511848449707,217.0,52.0,0.008094451390206814,3.8604896521088886e-08,0.00024515812699190976,0.09426329982838931,0.832097053527832,-4.102875232696533,0.12470966577529907,0.8081501094520742,0.8226986020240867,0.15158610045909882,0.0,0.15158610045909882
19,1.0,0.007243257667203147,0.4680343673168156,9.401642799377441,0.4520743919885551,0.547925608011445,3.32222318649292,192.0,165.0,0.007245330605655909,-9.023381256883137e-07,0.0002861230329041488,0.23719599427753935,0.3523619771003723,1.1661170721054077,0.1226324662566185,0.3018217595179535,0.33033354708735696,0.3712382912635803,0.0,0.3712382912635803
20,1.0,0.00979336089231701,-0.2590795242804855,23.422731399536133,0.6027079775555013,0.3972920224444987,10.85200023651123,104.0,78.0,0.009794555604457855,5.23009667924813e-07,0.00024396194193705782,0.10941693095877043,0.6578664183616638,-2.2032063007354736,0.0956205204129219,0.6296431386807425,0.6508801570314406,0.14690956473350525,0.0,0.14690956473350525
21,1.0,0.007697079006823131,0.0027180676219285783,14.416973114013672,0.42532782904322486,0.5746721709567751,2.71293306350708,236.0,201.0,0.007698013912886381,-6.347453099070807e-07,0.00024283632831471587,0.12918892666342885,0.4353213906288147,0.9537161588668823,0.110810287296772,0.40349364212852995,0.42098197177407115,0.26321861147880554,0.0,0.26321861147880554
22,1.0,0.007416461745536515,0.5541566490242765,17.223817825317383,0.33161799904260414,0.6683820009573959,15.854915618896484,116.0,132.0,0.007417349610477686,1.1015630792937895e-06,0.00023934897079942556,0.08209669698420297,0.2749737799167633,3.537092924118042,0.11413481086492538,0.2327448483207235,0.2501676202448091,0.4562333822250366,0.0,0.4562333822250366
23,1.0,0.009761660928277445,0.7551985337184224,23.602262496948242,0.30330700888450146,0.6966929911154985,9.25977611541748,79.0,123.0,0.009762464091181755,-2.683533126632693e-08,0.00024679170779861795,0.07354392892398816,0.1885862648487091,2.711472511291504,0.12180551141500473,0.13186586942795048,0.14397287572752138,0.8460309505462646,0.0,0.8460309505462646
24,1.0,0.009706368765149149,0.9734299836964774,25.491247177124023,0.3413038305971925,0.6586961694028075,13.816557884216309,82.0,183.0,0.009707523509860039,-5.997522339146798e-08,0.00023792529145848205,0.06768974541993814,0.2321987748146057,3.1352686882019043,0.10876914858818054,0.19179164918523806,0.20514759732631455,0.5301994681358337,0.0,0.5301994681358337
25,1.0,0.005851853637989529,-0.14757054244470982,18.646045684814453,0.3682815136177392,0.6317184863822608,10.677191734313965,120.0,198.0,0.005852559115737677,-7.114920086203109e-06,0.00024102193299590263,0.08652687394552905,0.5071233510971069,1.3975492715835571,0.08502513915300369,0.4802448852420945,0.49994486387909737,0.17006903886795044,0.0,0.17006903886795044
26,1.0,0.004890367717715876,0.08473701369707132,18.163352966308594,0.36479643508203363,0.6352035649179664,8.867643356323242,293.0,249.0,0.004890862852334976,1.8910376575429784e-07,0.00020255215718047398,0.08719870366619405,0.3705314099788666,1.2676432132720947,0.0888906866312027,0.34559973407870076,0.35971097152243264,0.24711698293685913,0.0,0.24711698293685913
27,1.0,0.00886860270637525,0.9192918872201302,18.76786994934082,0.32170911687693404,0.678290883123066,12.561960220336914,87.0,196.0,0.008869658224284649,2.777780450525738e-07,0.00023803856224708403,0.0991430611759105,0.22765953838825226,3.1345865726470947,0.13378314673900604,0.16710949766985456,0.1842035204136664,0.7262789607048035,0.0,0.7262789607048035
28,1.0,0.009383066283745127,0.16167136885383396,15.533982276916504,0.43854890659433804,0.561451093405662,4.79011344909668,161.0,188.0,0.009384657256305218,3.11913622907406e-07,0.0003390405153415833,0.17206306153585355,0.3918159604072571,1.325170874595642,0.1271761953830719,0.3376897577907442,0.37060215780746736,0.3431609570980072,0.0,0.3431609570980072
29,1.0,0.013162224455733297,-0.10524434182312856,14.904072761535645,0.36222692036645526,0.6377730796335448,5.043607711791992,67.0,112.0,0.013166864402592182,-2.421701408407752e-07,0.0007047216349541931,0.22410147991543342,0.479910284280777,0.680263876914978,0.11574648320674896,0.41802698269832966,0.4657430615199965,0.24852003157138824,0.0,0.24852003157138824
30,1.0,0.012140604102502662,-0.14387427630889618,20.775453567504883,0.36472475931868675,0.6352752406813132,3.733015537261963,119.0,163.0,0.012142103165388107,-1.4834105968475341e-06,0.00024685262898049864,0.19291532954825968,0.5007045269012451,1.1047419309616089,0.0998016744852066,0.4525752647813677,0.4906573572208251,0.2034040093421936,0.0,0.2034040093421936
31,1.0,0.003281838500248804,-0.3349990051214015,6.6183648109436035,0.4842438252828811,0.5157561747171189,8.883487701416016,220.0,230.0,0.00328223779797554,-1.4698054213963157e-07,0.0002433386056697895,0.20343107433994403,0.6178169846534729,-1.0659984350204468,0.09399034827947617,0.5708912364723351,0.6106256748844142,0.15392465889453888,0.0,0.15392465889453888
32,1.0,0.010073987562467777,0.9447217790657618,22.421472549438477,0.32220972378452695,0.677790276215473,15.033156394958496,159.0,152.0,0.010075246915221214,1.8475372085781123e-07,0.00024996875390576176,0.07624046994125734,0.22523368895053864,3.449453830718994,0.12333034723997116,0.17200916393550242,0.1884670727194257,0.6543866991996765,0.0,0.6543866991996765
33,1.0,0.005409247634174426,0.15101614177532657,7.497002124786377,0.48278777630148567,0.5172122236985143,0.6710093021392822,260.0,262.0,0.005409574136137962,9.39738004499658e-08,0.00012078753472641623,0.1212706848653219,0.42690250277519226,0.3081575334072113,0.14434799551963806,0.3901418109773644,0.40175788917177496,0.3592909872531891,0.0,0.3592909872531891
34,1.0,0.012366864800005302,0.2112405492683099,22.923093795776367,0.5091504060113926,0.49084959398860745,4.182665824890137,112.0,145.0,0.01236836425960064,-1.2662825779215987e-07,0.00024239486122894195,0.1190158768634105,0.38959285616874695,0.9538286328315735,0.1258745938539505,0.3481490721689284,0.36869794073256273,0.3414030373096466,0.0,0.3414030373096466
35,1.0,0.0051543849638138696,0.38835364045335474,9.138160705566406,0.4425287356321839,0.5574712643678161,0.9525383114814758,188.0,219.0,0.005155002232640982,-3.6500318500096214e-06,0.00011973180076628352,0.09422892720306514,0.3669978380203247,0.8348878026008606,0.12367545813322067,0.33747226640785477,0.3455311859247785,0.35792848467826843,0.0,0.35792848467826843
36,1.0,0.0094208870868967,-0.00930133310014072,19.86606788635254,0.3849111004324844,0.6150888995675157,5.188676834106445,212.0,148.0,0.009422019124031067,-2.0633130456300574e-06,0.0002402691013935608,0.09346468044209515,0.4364294111728668,1.5704280138015747,0.10330589860677719,0.40931088957847855,0.4240265112551057,0.24363075196743011,0.0,0.24363075196743011
37,1.0,0.008086028816663095,0.3563132338710752,17.311716079711914,0.2947726207219878,0.7052273792780122,6.228884696960449,148.0,197.0,0.00808697659522295,-4.16486756603156e-06,0.00023441162681669012,0.12248007501172058,0.3203001916408539,2.2070298194885254,0.1116517186164856,0.28099242499053645,0.3002101005772386,0.3719119429588318,0.0,0.3719119429588318
38,1.0,0.004508872091762796,-0.1891019675612085,18.72000503540039,0.4759930701645836,0.5240069298354164,10.766366004943848,186.0,167.0,0.004509150981903076,4.785983721808632e-08,0.00012374706100730108,0.047456997896299966,0.5368674993515015,-0.29097551107406616,0.06940532475709915,0.5257337901622791,0.5323622733881945,0.13037236034870148,0.0,0.13037236034870148
39,1.0,0.008285028525102591,0.5002875879488635,15.076537132263184,0.44608982988618284,0.5539101701138172,3.533801794052124,186.0,201.0,0.008286042138934135,9.120554042017173e-13,0.00024476808224207564,0.09717292865010403,0.33855995535850525,1.2931315898895264,0.12566715478897095,0.3018592819790335,0.31437334829350755,0.3997385799884796,0.0,0.3997385799884796
40,1.0,0.005355884649960312,0.3389158351893222,25.66916275024414,0.32682049373526856,0.6731795062647314,17.586275100708008,163.0,218.0,0.005356216803193092,4.5171224745568214e-08,0.00012405408758218582,0.07133110035975686,0.3206300139427185,3.6382861137390137,0.09391827881336212,0.28935676166595264,0.3065664227259335,0.30635541677474976,0.0,0.30635541677474976
41,1.0,0.01007517481306683,0.8918635809223231,20.209444046020508,0.2877655848704179,0.7122344151295821,16.789094924926758,114.0,169.0,0.010076351463794708,-3.1607722300672464e-07,0.00023348120476301658,0.08697174877422367,0.21775312721729279,3.901505708694458,0.1322096437215805,0.15232653281536843,0.1730232105170514,0.7641150951385498,0.0,0.7641150951385498
42,1.0,0.0076051582039890035,-0.4842650068854159,24.663497924804688,0.6526938800414912,0.34730611995850874,19.796953201293945,230.0,167.0,0.007605622056871653,3.3080632410033724e-07,0.00012203307096223076,0.05717249374580511,0.8640348315238953,-4.033557415008545,0.1256919503211975,0.8470877368968094,0.8548436880300812,0.14703501760959625,0.0,0.14703501760959625
43,1.0,0.009769017721418739,-0.376154840808489,22.387550354003906,0.7099183197199533,0.29008168028004666,18.297229766845703,172.0,67.0,0.009770157746970654,-8.24416134537769e-07,0.00023337222870478414,0.06452742123687281,0.8283931016921997,-3.7869229316711426,0.1122589111328125,0.8127868433634,0.8207514973198659,0.13677576184272766,0.0,0.13677576184272766
44,1.0,0.004260226002254068,0.9609781190525203,24.206859588623047,0.3156497072846883,0.6843502927153118,34.12770080566406,90.0,186.0,0.00426048319786787,2.029144735883744e-06,0.0001207073450419458,0.061741806988955275,0.22347404062747955,4.479269504547119,0.0709061399102211,0.20290369365014246,0.21192680808758071,0.3345784544944763,0.0,0.3345784544944763
45,1.0,0.009226291573607843,0.5093317403151125,19.97547149658203,0.3044466902475998,0.6955533097524002,16.108375549316406,113.0,163.0,0.009227457456290722,1.4399748605280354e-07,0.00025265285497726126,0.10965133906013137,0.28705549240112305,3.7297558784484863,0.12618686258792877,0.23096840323653484,0.2578327319669025,0.48941364884376526,0.0,0.48941364884376526
46,1.0,0.012559201202869802,0.06119411052694184,15.65162467956543,0.3948801112012047,0.6051198887987953,0.9558345675468445,125.0,121.0,0.012560656294226646,-5.773833087774849e-07,0.00023166917641607784,0.05189389551720144,0.43003734946250916,0.9605724811553955,0.12564362585544586,0.40766848011688217,0.41127339202587454,0.30549904704093933,0.0,0.30549904704093933
47,1.0,0.005010182727102143,-0.20859022474317704,9.83047103881836,0.6664796633941094,0.3335203366058906,13.53972339630127,205.0,186.0,0.0050115883350372314,-1.5126163291021108e-07,0.0005610098176718093,0.22047685834502104,0.561423659324646,-2.493292808532715,0.08869422227144241,0.5236468263043594,0.5543733701130785,0.15999004244804382,0.0,0.15999004244804382
48,1.0,0.0058014018224866876,0.233200601144344,17.055612564086914,0.37348190810066356,0.6265180918993364,10.181663513183594,93.0,139.0,0.005802128463983536,-5.1410405726901575e-08,0.00025040691123075,0.14248153249029674,0.331059068441391,1.5303614139556885,0.06540435552597046,0.30707333036279205,0.3245340817500313,0.20153307914733887,0.0,0.20153307914733887
49,1.0,0.006777429420326697,-0.06567352464846339,23.305147171020508,0.41902177119594075,0.5809782288040592,4.673244953155518,264.0,219.0,0.0067778294906020164,-8.351403140329559e-09,0.00011800106200955809,0.11894507050563455,0.4552746117115021,1.1575627326965332,0.09555253386497498,0.42674861981725404,0.4451344612882766,0.2146599292755127,0.0,0.2146599292755127
50,1.0,0.006475067047443912,-0.08475600032742164,11.75683307647705,0.4826019371039101,0.5173980628960899,2.760237455368042,270.0,214.0,0.006475841160863638,-3.6298166463683345e-07,0.00023914863087408825,0.11060624177926581,0.4699175953865051,0.6190378069877625,0.11700359731912613,0.43757177374007084,0.45511832368954025,0.2570838928222656,0.0,0.2570838928222656
51,1.0,0.0049675223617041435,-0.07882585530661183,11.564889907836914,0.4505672609400324,0.5494327390599676,4.913881778717041,214.0,206.0,0.004968097433447838,1.0483914183046378e-07,0.00023153507756425097,0.1416994674693216,0.46130338311195374,0.3308579921722412,0.10770061612129211,0.4252520078085195,0.44855478246555913,0.24010582268238068,0.0,0.24010582268238068
52,1.0,0.004480034703039005,-0.07767236372761263,16.741975784301758,0.36280900258270815,0.6371909974172918,11.546956062316895,330.0,195.0,0.0044805859215557575,2.1696413321488603e-08,0.0002459722051408191,0.1277825605706555,0.44624215364456177,0.7926647663116455,0.07663363218307495,0.41596728391728194,0.4396127427053868,0.1743207722902298,0.0,0.1743207722902298
53,1.0,0.009275233892746914,0.9235174826616412,20.642929077148438,0.22876543209876543,0.7712345679012346,19.407480239868164,53.0,162.0,0.009276378899812698,9.863232794912635e-08,0.0002469135802469136,0.07925925925925927,0.22790683805942535,4.2144880294799805,0.12235677242279053,0.17169575595929298,0.19227674696180555,0.6363576054573059,0.0,0.6363576054573059
54,1.0,0.0064238739945015125,0.9210440535805472,18.003482818603516,0.2773277105759627,0.7226722894240373,23.863758087158203,111.0,256.0,0.00642458675429225,-3.638428884309965e-07,0.0002219509488403063,0.09055598712684497,0.21060188114643097,4.478667259216309,0.11479000747203827,0.1585749428156623,0.1765684280844246,0.6501162648200989,0.0,0.6501162648200989
55,1.0,0.0031071307683518076,-0.2846880608891878,12.399127960205078,0.4240551461849299,0.5759448538150701,11.099165916442871,234.0,204.0,0.0031075000297278166,-3.542834330444046e-12,0.0002376990729736154,0.14559068219633944,0.6066359281539917,-0.7155161499977112,0.0790572315454483,0.5638292054166442,0.6014625688955907,0.1314416527748108,0.0,0.1314416527748108
56,1.0,0.013192994743692713,0.2898327015919294,24.605850219726562,0.3360891445003594,0.6639108554996406,6.531981468200684,74.0,107.0,0.013194575905799866,-7.239796314120635e-07,0.00023963575365444525,0.09190031152647975,0.3656863570213318,2.111393928527832,0.12490309029817581,0.3284042082144907,0.3436942449039959,0.36341339349746704,0.0,0.36341339349746704
57,1.0,0.01028992449351066,0.09671818787896629,26.30743408203125,0.3570743405275779,0.6429256594724221,9.372547149658203,128.0,145.0,0.010291158221662045,4.2254567632402956e-07,0.00023980815347721823,0.10851318944844125,0.37222668528556824,2.0176942348480225,0.10031923651695251,0.33638099506006036,0.3584532959569844,0.2798669636249542,0.0,0.2798669636249542
58,1.0,0.003143288068914191,-0.168414896322549,13.195229530334473,0.35514362877485883,0.6448563712251412,24.334699630737305,207.0,198.0,0.0031436739955097437,-5.679420965827987e-08,0.00024551927326295114,0.12472379081757919,0.5773786902427673,-1.1510592699050903,0.06581759452819824,0.536046817609727,0.5736150219432851,0.11474175751209259,0.0,0.11474175751209259
59,1.0,0.004601388876829741,-0.2912351417324606,11.314801216125488,0.47531586335985027,0.5246841366401498,11.432764053344727,319.0,166.0,0.004601927008479834,-2.9867185855564623e-07,0.0002339728591483388,0.16272812353766963,0.6034825444221497,-1.0408188104629517,0.09258778393268585,0.5633555506260183,0.5963377535315278,0.15526065230369568,0.0,0.15526065230369568
60,1.0,0.0036098875705664756,-0.07409126663308604,14.520814895629883,0.36587677725118484,0.6341232227488152,12.887750625610352,254.0,190.0,0.003610315266996622,3.174664313602741e-08,0.00023696682464454977,0.14324644549763033,0.45575419068336487,0.6441572308540344,0.07345782220363617,0.4210240293528677,0.449795315276955,0.16331389546394348,0.0,0.16331389546394348
61,1.0,0.005537024173547002,-0.2948494822865338,13.484267234802246,0.5404143216381272,0.4595856783618728,5.400961399078369,170.0,216.0,0.005537687335163355,1.7847839494367777e-12,0.00023949227637408692,0.07364387498503173,0.5932067632675171,-1.1169179677963257,0.09073091298341751,0.5773356265150106,0.5862269839502754,0.15477095544338226,0.0,0.15477095544338226
62,1.0,0.0021029452211644597,-0.3308299122091824,6.833303451538086,0.6266479990666199,0.37335200093338,41.02638626098633,267.0,209.0,0.0021031906362622976,1.7961385662155872e-07,0.0002333450005833625,0.19449305798623265,0.8350350856781006,-5.140446186065674,0.07322808355093002,0.7769683292929899,0.8318180720233929,0.0880337730050087,0.0,0.0880337730050087
63,1.0,0.00425148709246785,0.8195043017782231,23.33787727355957,0.2916420380659652,0.7083579619340348,27.025249481201172,171.0,156.0,0.004251989535987377,3.52548047472036e-08,0.00023643456673365647,0.10072112542853766,0.22279159724712372,3.9686503410339355,0.05436871200799942,0.201377996156889,0.21605586678666952,0.2516418993473053,0.0,0.2516418993473053
64,1.0,0.007460849892940569,0.5444499065049588,17.054607391357422,0.3897284465288634,0.6102715534711366,1.763079047203064,163.0,188.0,0.007461281958967447,4.118550140612361e-08,0.00011580105378958948,0.033871808233454925,0.34228548407554626,1.3449153900146484,0.13573800027370453,0.3119785813789979,0.31422053338146316,0.43198320269584656,0.0,0.43198320269584656
65,1.0,0.005431365006465717,-0.312268268737012,14.908549308776855,0.5498340771255292,0.45016592287447077,4.667255401611328,212.0,284.0,0.005431986413896084,4.1801364331519944e-07,0.00022885913720105275,0.15699736811992218,0.6294556856155396,0.03698360547423363,0.09141524881124496,0.5914323096970205,0.6227822566226113,0.14678525924682617,0.0,0.14678525924682617
66,1.0,0.009195545760853574,-0.2929579909189898,14.927620887756348,0.6424256780765131,0.3575743219234869,1.4284077882766724,156.0,157.0,0.009196635335683823,-2.095942502337572e-06,0.00023688262465948123,0.14828852303683523,0.6008690595626831,-1.059946060180664,0.1382286250591278,0.5688979298147134,0.5847533760400627,0.23638789355754852,0.0,0.23638789355754852
67,1.0,0.008725892288540997,0.7827993285257314,18.41521644592285,0.27366087057999766,0.7263391294200023,15.20617389678955,90.0,177.0,0.008726910687983036,5.07508294646654e-08,0.00023339946318123468,0.07398762982845139,0.18672960996627808,3.5561561584472656,0.1301947683095932,0.11841592795439113,0.13385540413208222,0.9726523160934448,0.0,0.9726523160934448
68,1.0,0.008019501073559218,0.736646889833716,16.554752349853516,0.3988122962272939,0.6011877037727061,7.063557147979736,155.0,196.0,0.008020434528589249,1.9566451659048185e-07,0.0002328830926874709,0.1587098276665114,0.29484838247299194,2.0781350135803223,0.12808756530284882,0.24019563157382193,0.2655732324082295,0.48230600357055664,0.0,0.48230600357055664
69,1.0,0.0052746221067148675,0.9020526981808338,12.29948902130127,0.2713310580204778,0.7286689419795221,13.879244804382324,133.0,228.0,0.005275747273117304,4.565746317141798e-08,0.0004266211604095563,0.17619453924914677,0.19652488827705383,3.19502854347229,0.10076015442609787,0.14277533408793103,0.1687288512142038,0.5971720218658447,0.0,0.5971720218658447
70,1.0,0.007667660993952489,0.35439859286397346,17.454172134399414,0.44536033914272255,0.5546396608572775,4.806981086730957,194.0,172.0,0.007668564096093178,-7.445315168940136e-08,0.00023551577955723034,0.11139896373056994,0.34570425748825073,1.3212661743164062,0.1098809465765953,0.311321490706575,0.32777678623999057,0.3352310061454773,0.0,0.3352310061454773
71,1.0,0.006836041572239312,0.02062287877302636,7.161259651184082,0.4976423038059953,0.5023576961940047,0.3180408775806427,241.0,244.0,0.006837192922830582,1.2677885853055353e-06,0.0003368137420006736,0.19198383294038396,0.4611797034740448,0.2866698205471039,0.14736725389957428,0.41706291114288463,0.4370006999410576,0.3372243046760559,0.0,0.3372243046760559
72,1.0,0.010845677269982494,-0.15910239993947975,18.36810874938965,0.46592138478182477,0.5340786152181752,2.116734743118286,163.0,183.0,0.010846980847418308,-4.130232086172467e-06,0.00024041351123933166,0.0710421925712225,0.49623167514801025,0.3824785053730011,0.11051419377326965,0.4755708057693542,0.48376903586669073,0.22844412922859192,0.0,0.22844412922859192
73,1.0,0.004602205858027173,0.3745553177859138,20.028554916381836,0.4627352572145546,0.5372647427854454,21.330669403076172,313.0,197.0,0.0046027833595871925,-1.82786642248372e-06,0.0002509410288582183,0.1396486825595985,0.29417699575424194,2.7604329586029053,0.06266318261623383,0.27178699470860146,0.28742553251450753,0.2180153727531433,0.0,0.2180153727531433
74,1.0,0.009578375226263596,-0.275995072859205,25.88878059387207,0.5618745423480596,0.43812545765194044,15.829352378845215,107.0,74.0,0.009579543955624104,-3.3866672310978174e-07,0.000244081034903588,0.09092018550158652,0.6670392751693726,-2.056840181350708,0.07663192600011826,0.6422972872958754,0.6626227436805895,0.11564940214157104,0.0,0.11564940214157104
75,1.0,0.0062767795907014215,0.15458477717782132,17.349685668945312,0.44857662023016354,0.5514233797698365,6.503901958465576,150.0,162.0,0.006277540232986212,-3.0598025978889867e-07,0.00024227740763173834,0.04554815263476681,0.35194411873817444,0.8450482487678528,0.07786265015602112,0.3403993492042347,0.3432230348084494,0.22685730457305908,0.0,0.22685730457305908
76,1.0,0.009184345262780037,-0.06889560657364653,26.23740005493164,0.35057077625570776,0.6494292237442922,5.757467269897461,106.0,152.0,0.009185394272208214,-3.623510501405969e-07,0.00022831050228310502,0.09280821917808219,0.4549374580383301,1.0849578380584717,0.09853671491146088,0.4277020497783406,0.4441380609660388,0.22186055779457092,0.0,0.22186055779457092
77,1.0,0.014031809660236027,0.5595916153194317,15.511857986450195,0.3845694494207572,0.6154305505792428,4.74556827545166,86.0,126.0,0.014033486135303974,-1.2655350957174851e-12,0.0002388630120625821,0.07786934193240176,0.338207483291626,1.9268747568130493,0.14286969602108002,0.2971975673672475,0.306549418517855,0.4660576283931732,0.0,0.4660576283931732
