id,absolute_maximum,absolute_sum_of_changes,benford_correlation,cid_ce,count_above_mean,count_below_mean,kurtosis,longest_strike_above_mean,longest_strike_below_mean,mean_abs_change,mean_second_derivative_central,number_crossing_m,ratio_value_number_to_time_series_length,root_mean_square,skewness,standard_deviation,sum_of_reoccurring_data_points,sum_values,value_count,variance_larger_than_standard_deviation,variation_coefficient
13,1928.0,18.112238922506343,0.9827092987888512,22.6513729095459,0.3966425922311146,0.6033574077688855,14.933756828308105,179.0,180.0,18.11400604248047,0.0012202264740335807,0.020788600429435877,0.11428850283037283,260.15399169921875,3.193514108657837,258.3349914550781,0.18983017763029475,30.710228381807536,8.412017822265625,1.0,8.412017822265625
14,1196.0,14.157110769594516,0.9934432280972517,21.56802749633789,0.40985932143279347,0.5901406785672065,10.264690399169922,194.0,176.0,14.158784866333008,0.0009459619250325174,0.03440122945974702,0.11786263151672774,173.8147430419922,0.9475551843643188,173.74327087402344,0.9607518619222131,4.984040666745479,34.859920501708984,1.0,34.859920501708984
15,3278.0,14.266505441354292,0.8337046640006596,20.256017684936523,0.35272067714631195,0.647279322853688,65.28429412841797,158.0,203.0,14.268230438232422,6.047411707789066e-05,0.018500604594921404,0.10846432889963724,240.24249267578125,6.651419162750244,239.9014129638672,-8.986094316807739,12.796735187424426,18.747079849243164,1.0,18.747079849243164
16,261.0,4.162859248341931,0.9032226376958167,9.57795238494873,0.5696389093588798,0.4303610906411201,0.9608045220375061,169.0,135.0,4.163882255554199,0.0,0.02210759027266028,0.08179808400884303,60.15560531616211,-0.30500972270965576,60.12751007080078,0.45173176123802505,1.8383689511176615,32.70698928833008,1.0,32.70698928833008
17,1221.0,21.307830675140906,0.9807572516736214,19.30274772644043,0.4013670703921334,0.5986329296078666,4.941666603088379,135.0,137.0,21.310386657714844,-0.0003598416696653472,0.0328576567933805,0.14666027101570933,231.70909118652344,1.3121739625930786,231.62586975097656,-7.882120158292361,6.209257704760763,37.30331039428711,1.0,37.30331039428711
18,1337.0,12.85241480755087,0.9543786042473672,19.392433166503906,0.7614611424368718,0.23853885756312823,19.13511848449707,217.0,52.0,12.85399055480957,6.130456105934282e-05,0.019857808286344692,0.09426329982838931,200.38214111328125,-4.102875232696533,198.03895568847656,-5.638391762686933,-30.5545476832557,-6.4814887046813965,1.0,-6.4814887046813965
19,1196.0,12.639484978540773,0.9516089146793165,9.401641845703125,0.4520743919885551,0.547925608011445,3.322223424911499,192.0,165.0,12.643102645874023,-0.0015745777268823362,0.01859799713876967,0.23719599427753935,215.74476623535156,1.1661173105239868,213.99365234375,10.823175965665236,27.432045779685264,7.800864219665527,1.0,7.800864219665527
20,1069.0,15.99255916077092,0.9815430347171523,23.422727584838867,0.6027079775555013,0.3972920224444987,10.851999282836914,104.0,78.0,15.994510650634766,0.000854075158613958,0.04208343498414247,0.10941693095877043,156.26792907714844,-2.2032060623168945,156.14833068847656,3.9336423517931203,-6.112710417174921,-25.544858932495117,1.0,-25.544858932495117
21,1004.0,13.254371053909665,0.9862442989290697,14.416973114013672,0.42532782904322486,0.5746721709567751,2.71293306350708,236.0,201.0,13.255980491638184,-0.0010930289045421424,0.022462360369111218,0.12918892666342885,190.94114685058594,0.9537160992622375,190.81532287597656,1.2259592034968432,6.930913064594463,27.531051635742188,1.0,27.531051635742188
22,877.0,8.462182862613691,0.9976083855073516,17.223819732666016,0.33161799904260414,0.6683820009573959,15.8549165725708,116.0,132.0,8.46319580078125,0.0012568829303327748,0.028243178554332216,0.08209669698420297,131.98109436035156,3.537092924118042,130.22781372070312,9.965892771661082,21.441239827668742,6.073707103729248,1.0,6.073707103729248
23,1332.0,14.964626521882199,0.8857505876533239,23.602262496948242,0.30330700888450146,0.6966929911154985,9.259775161743164,79.0,123.0,14.96585750579834,-4.1138719763040976e-05,0.026324448831852584,0.07354392892398816,187.7652587890625,2.711472511291504,186.72784423828125,5.251069430733794,19.710431062849622,9.473554611206055,1.0,9.473554611206055
24,799.0,9.62871758267904,0.9550943915805217,25.49125099182129,0.3413038305971925,0.6586961694028075,13.816558837890625,82.0,183.0,9.629862785339355,-5.949547834364588e-05,0.0258148941232453,0.06768974541993814,108.40930938720703,3.1352689266204834,107.89899444580078,1.458957887223412,10.506423982869379,10.269811630249023,1.0,10.269811630249023
25,735.0,8.526150879730055,0.8819907756280745,18.646047592163086,0.3682815136177392,0.6317184863822608,10.677192687988281,120.0,198.0,8.527178764343262,-0.010366441658630666,0.02217401783562304,0.08652687394552905,124.04784393310547,1.3975495100021362,123.88162231445312,4.428536996866715,6.419619185345867,19.297348022460938,1.0,19.297348022460938
26,1036.0,7.85882114644521,0.979840643471856,18.163352966308594,0.36479643508203363,0.6352035649179664,8.867643356323242,293.0,249.0,7.859617233276367,0.00030388978930307944,0.019039902774964552,0.08719870366619405,143.02146911621094,1.2676435708999634,142.8473358154297,2.1321652825602593,7.055499291067449,20.246240615844727,1.0,20.246240615844727
27,1248.0,13.302904070459414,0.912074143014507,18.76786994934082,0.32170911687693404,0.678290883123066,12.561959266662598,87.0,196.0,13.304487228393555,0.0004166666666666667,0.020947393477743395,0.0991430611759105,202.14126586914062,3.1345865726470947,200.6747283935547,5.682575577243513,24.305284456081885,8.256423950195312,1.0,8.256423950195312
28,1038.0,15.303780301746059,0.9842746744237905,15.53398323059082,0.43854890659433804,0.561451093405662,4.790114402770996,161.0,188.0,15.306375503540039,0.0005087332541970493,0.022885234785556874,0.17206306153585355,207.74026489257812,1.3251712322235107,207.42437744140625,-6.038820139006611,11.452110527208001,18.112327575683594,1.0,18.112327575683594
29,778.0,19.164200140944327,0.9230522073969988,14.904073715209961,0.36222692036645526,0.6377730796335448,5.043607711791992,67.0,112.0,19.170955657958984,-0.0003526093088857546,0.027131782945736434,0.22410147991543342,168.52691650390625,0.6802638173103333,168.52687072753906,-3.416138125440451,0.12191684284707541,1382.3099365234375,1.0,1382.3099365234375
30,1715.0,40.41607010614663,0.9866542719718235,20.775453567504883,0.36472475931868675,0.6352752406813132,3.7330148220062256,119.0,163.0,40.421058654785156,-0.0049382716049382715,0.04702542582078499,0.19291532954825968,332.80560302734375,1.1047414541244507,332.2397766113281,-0.6003455936805727,19.398296716860035,17.12726593017578,1.0,17.12726593017578
31,2497.0,13.586811047572697,0.9945149078484024,6.6183648109436035,0.4842438252828811,0.5157561747171189,8.8834867477417,220.0,230.0,13.588464736938477,-0.0006084945843981989,0.01715537169972016,0.20343107433994403,390.3521423339844,-1.0659979581832886,389.12005615234375,34.49568073974936,30.99026645577321,12.556201934814453,1.0,12.556201934814453
32,838.0,10.225096862892139,0.9793624692430895,22.421472549438477,0.32220972378452695,0.677790276215473,15.033157348632812,159.0,152.0,10.226374626159668,0.00018752344043005377,0.0254968128983877,0.07624046994125734,125.99376678466797,3.4494540691375732,125.18030548095703,2.323459567554056,14.29408823897013,8.757488250732422,1.0,8.757488250732422
33,1553.0,13.90717477956275,0.960120054423953,7.497002601623535,0.48278777630148567,0.5172122236985143,0.6710093021392822,260.0,262.0,13.908014297485352,0.00024160425223483932,0.015219229375528446,0.1212706848653219,371.4184265136719,0.3081575036048889,371.11865234375,6.634376132383138,14.919555501872207,24.874645233154297,1.0,24.874645233154297
34,919.0,17.758817113077203,0.982853065666481,22.923093795776367,0.5091504060113926,0.49084959398860745,4.1826653480529785,112.0,145.0,17.760969161987305,-0.0001818402230573403,0.022300327233062658,0.1190158768634105,181.18417358398438,0.9538284540176392,180.7559051513672,0.04799418252333051,12.45024845473276,14.518256187438965,1.0,14.518256187438965
35,811.0,6.257423371647509,0.958075982049883,9.13815975189209,0.4425287356321839,0.5574712643678161,0.9525387287139893,188.0,219.0,6.258172512054443,-0.004431137724550898,0.011374521072796935,0.09422892720306514,151.04318237304688,0.834888219833374,150.1420135498047,12.771072796934867,16.47485632183908,9.113404273986816,1.0,9.113404273986816
36,713.0,11.521744353676118,0.9912740222426977,19.86606788635254,0.3849111004324844,0.6150888995675157,5.1886773109436035,212.0,148.0,11.523128509521484,-0.0025234318673395817,0.028471888515136955,0.09346468044209515,126.6344223022461,1.5704283714294434,126.3431167602539,3.147284959154253,8.584454589139837,14.717663764953613,1.0,14.717663764953613
37,1344.0,15.363455227379278,0.9322533355512204,17.311716079711914,0.2947726207219878,0.7052273792780122,6.228885650634766,148.0,197.0,15.365256309509277,-0.007913247362250879,0.020745428973277073,0.12248007501172058,212.62640380859375,2.2070302963256836,212.1382598876953,-2.043131739334271,14.399203000468823,14.732638359069824,1.0,14.732638359069824
38,688.0,5.829971538175968,0.9823578692882727,18.720003128051758,0.4759930701645836,0.5240069298354164,10.766366004943848,186.0,167.0,5.830332279205322,6.188118811881188e-05,0.02660561811656973,0.047456997896299966,89.74175262451172,-0.29097607731819153,89.7410888671875,1.43695087241678,0.34444994431382253,260.53448486328125,1.0,260.53448486328125
39,761.0,9.02239627952515,0.9440751050487075,15.076536178588867,0.44608982988618284,0.5539101701138172,3.5338022708892822,186.0,201.0,9.023500442504883,0.0,0.020438134867213315,0.09717292865010403,137.6020965576172,1.2931318283081055,136.85153198242188,8.07073797576796,14.35258842246971,9.534972190856934,1.0,9.534972190856934
40,1451.0,11.033122441384444,0.9767582283241526,25.66916275024414,0.32682049373526856,0.6731795062647314,17.586275100708008,163.0,218.0,11.033806800842285,9.305210918114144e-05,0.021089194888971593,0.07133110035975686,194.77870178222656,3.6382863521575928,193.47164916992188,5.999937972956209,22.52679568291775,8.58851146697998,1.0,8.58851146697998
41,1100.0,13.027200560354892,0.9811711607788036,20.209444046020508,0.2877655848704179,0.7122344151295821,16.789094924926758,114.0,169.0,13.028721809387207,-0.00040868752919196637,0.031519962643007236,0.08697174877422367,173.68524169921875,3.901505708694458,170.94708251953125,10.649894933457857,30.71900537006771,5.564863681793213,1.0,5.564863681793213
42,1377.0,11.924888644822747,0.9084598625790441,24.66349983215332,0.6526938800414912,0.34730611995850874,19.796953201293945,230.0,167.0,11.925616264343262,0.000518703850613291,0.016352431508938923,0.05717249374580511,200.4555206298828,-4.033557415008545,197.0849609375,-19.947647812557204,-36.605100982366224,-5.384084224700928,1.0,-5.384084224700928
43,824.0,9.681096849474912,0.9352946446418378,22.387550354003906,0.7099183197199533,0.29008168028004666,18.29722785949707,172.0,67.0,9.682226181030273,-0.0008169934640522876,0.030221703617269544,0.06452742123687281,111.75578308105469,-3.7869222164154053,111.24858093261719,-1.1252042007001166,-10.635239206534422,-10.460373878479004,1.0,-10.460373878479004
44,1959.0,10.518498400627678,0.8523913589010214,24.206859588623047,0.3156497072846883,0.6843502927153118,34.1276969909668,90.0,186.0,10.519133567810059,0.0050099595581577835,0.02202909047015511,0.061741806988955275,175.56776428222656,4.479269504547119,175.06727600097656,2.9427847184501177,13.247268996318425,13.215349197387695,1.0,13.215349197387695
45,1331.0,16.192142496210206,0.9929895546399595,19.97547149658203,0.3044466902475998,0.6955533097524002,16.108375549316406,113.0,163.0,16.194189071655273,0.00025271670457417233,0.025265285497726123,0.10965133906013137,223.28382873535156,3.7297558784484863,221.45794677734375,1.7032592218292066,28.49646286003032,7.771418571472168,1.0,7.771418571472168
46,354.0,7.560639406926908,0.978681242000643,15.651625633239746,0.3948801112012047,0.6051198887987953,0.9558343291282654,125.0,121.0,7.5615153312683105,-0.0003475842891901286,0.0381095795204448,0.05189389551720144,75.63858795166016,0.9605721831321716,75.63745880126953,-0.9748638943588556,-0.41341364531449093,-182.9582977294922,1.0,-182.9582977294922
47,1567.0,13.943338008415147,0.9691532797778594,9.83047103881836,0.6664796633941094,0.3335203366058906,13.539726257324219,205.0,186.0,13.947250366210938,-0.0004209935447656469,0.020757363253856943,0.22047685834502104,248.01742553710938,-2.4932937622070312,246.83602905273438,2.8342215988779804,-24.178962131837306,-10.208710670471191,1.0,-10.208710670471191
48,2482.0,21.198322273694753,0.9932551775937651,17.055612564086914,0.37348190810066356,0.6265180918993364,10.18166446685791,93.0,139.0,21.200977325439453,-0.0001878522229179712,0.03305371228245899,0.14248153249029674,239.3883819580078,1.5303618907928467,238.98751831054688,5.953299111055465,13.847627394516088,17.258373260498047,1.0,17.258373260498047
49,1970.0,23.94465750191752,0.9900287141556268,23.305147171020508,0.41902177119594075,0.5809782288040592,4.673243999481201,264.0,219.0,23.946069717407227,-2.9503746975865936e-05,0.023836214525930734,0.11894507050563455,337.72528076171875,1.157562255859375,337.58709716796875,-2.73296359667237,9.660097940881467,34.94654846191406,1.0,34.94654846191406
50,730.0,8.534138467057277,0.9879665514906592,11.756832122802734,0.4826019371039101,0.5173980628960899,2.760237455368042,270.0,214.0,8.53515911102295,-0.00047841167324482717,0.016979552792060267,0.11060624177926581,154.66505432128906,0.6190379858016968,154.2107391357422,6.578261389453545,11.845988281717087,13.017971992492676,1.0,13.017971992492676
51,1239.0,10.973257698541328,0.9923369897876174,11.564889907836914,0.4505672609400324,0.5494327390599676,4.913881778717041,214.0,206.0,10.974528312683105,0.0002315886984715146,0.013429034498726558,0.1416994674693216,238.82321166992188,0.33085834980010986,237.91065979003906,17.219147950914564,20.857490159759205,11.406485557556152,1.0,11.406485557556152
52,1599.0,12.700897798548764,0.9978541691360109,16.741973876953125,0.36280900258270815,0.6371909974172918,11.546955108642578,330.0,195.0,12.702460289001465,6.150818058801821e-05,0.020538679129258393,0.1277825605706555,217.50047302246094,0.7926648259162903,217.25636291503906,5.135653671135162,10.302053867912926,21.088645935058594,1.0,21.088645935058594
53,1038.0,11.612592592592593,0.9919985808051686,20.64293098449707,0.22876543209876543,0.7712345679012346,19.407480239868164,53.0,162.0,11.614026069641113,0.00012348728081007656,0.028888888888888888,0.07925925925925927,155.50531005859375,4.2144880294799805,153.190673828125,8.677654320987655,26.730493827160494,5.73093318939209,1.0,5.73093318939209
54,1668.0,12.73854178226612,0.991027384974047,18.003482818603516,0.2773277105759627,0.7226722894240373,23.863759994506836,111.0,256.0,12.73995590209961,-0.0007215007215007215,0.018976806125846186,0.09055598712684497,230.32424926757812,4.478667259216309,227.62860107421875,9.312063034069471,35.13516812784375,6.478653907775879,1.0,6.478653907775879
55,1910.0,9.85892560019016,0.9898126084863506,12.399127960205078,0.4240551461849299,0.5759448538150701,11.099164962768555,234.0,204.0,9.860097885131836,0.0,0.015569289279771808,0.14559068219633944,250.8534393310547,-0.7155150771141052,250.84860229492188,-0.6585452816734014,-1.559424768243404,-160.8596954345703,1.0,-160.8596954345703
56,713.0,14.195662592858854,0.9266397663095628,24.605850219726562,0.3360891445003594,0.6639108554996406,6.531981945037842,74.0,107.0,14.19736385345459,-0.0007790028763183126,0.030433740714114546,0.09190031152647975,134.5684051513672,2.111394166946411,134.39572143554688,0.366522885214474,6.815001198178768,19.72057342529297,1.0,19.72057342529297
57,1099.0,17.523741007194246,0.9169729592035829,26.307435989379883,0.3570743405275779,0.6429256594724221,9.37254810333252,128.0,145.0,17.525842666625977,0.0007195970256656273,0.028896882494004798,0.10851318944844125,170.9652099609375,2.0176942348480225,170.84364318847656,-3.405515587529976,6.445923261390887,26.504138946533203,1.0,26.504138946533203
58,2460.0,13.59157868892708,0.9913357875974895,13.195228576660156,0.35514362877485883,0.6448563712251412,24.334699630737305,207.0,198.0,13.593247413635254,-0.0002455795677799607,0.02577952369260987,0.12472379081757919,285.31915283203125,-1.1510591506958008,284.5953063964844,12.182666339307636,20.311318438497423,14.0116605758667,1.0,14.0116605758667
59,2085.0,16.22449695835283,0.996749638294264,11.314802169799805,0.47531586335985027,0.5246841366401498,11.43276309967041,319.0,166.0,16.226394653320312,-0.0010531242686637023,0.022695367337388864,0.16272812353766963,326.9432678222656,-1.040818214416504,326.4645080566406,17.739939167056622,17.68682732802995,18.458059310913086,1.0,18.458059310913086
60,2084.0,13.475710900473933,0.9955920179819667,14.520813941955566,0.36587677725118484,0.6341232227488152,12.887750625610352,254.0,190.0,13.477307319641113,0.00011851149561507466,0.01848341232227488,0.14324644549763033,275.8635559082031,0.6441567540168762,274.2180480957031,20.95841232227488,30.08590047393365,9.114502906799316,1.0,9.114502906799316
61,624.0,5.775116752484732,0.9833847149325363,13.484267234802246,0.5404143216381272,0.4595856783618728,5.4009599685668945,170.0,216.0,5.775808334350586,0.0,0.02143455873548078,0.07364387498503173,95.462890625,-1.1169170141220093,94.63233947753906,-9.65932223685786,-12.565201772242846,-7.5313029289245605,1.0,-7.5313029289245605
62,5987.0,15.029751487574378,0.9943410206008222,6.833303451538086,0.6266479990666199,0.37335200093338,41.02638626098633,267.0,209.0,15.031505584716797,0.0012836970474967907,0.01598413253996033,0.19449305798623265,525.0433349609375,-5.140446186065674,523.361083984375,15.838408587096021,-41.99638315249096,-12.462051391601562,1.0,-12.462051391601562
63,2657.0,14.259486936990188,0.9808021790996038,23.33787727355957,0.2916420380659652,0.7083579619340348,27.025249481201172,171.0,156.0,14.261173248291016,0.00011824524062906468,0.025653150490601725,0.10072112542853766,184.43722534179688,3.9686505794525146,182.3526611328125,9.980021279111005,27.651377231351223,6.594704627990723,1.0,6.594704627990723
64,489.0,5.244977129291876,0.8212361719597528,17.054603576660156,0.3897284465288634,0.6102715534711366,1.7630784511566162,163.0,188.0,5.245280742645264,2.8953616306676705e-05,0.017138555960859243,0.033871808233454925,95.67274475097656,1.3449151515960693,95.42382049560547,6.213073938972845,6.897052863181055,13.83544921875,1.0,13.83544921875
65,1801.0,15.61517336079643,0.9949066320277552,14.908549308776855,0.5498340771255292,0.45016592287447077,4.667255401611328,212.0,284.0,15.616960525512695,0.0012017855099004235,0.020025174505092117,0.15699736811992218,263.0285339355469,0.03698372468352318,262.81884765625,-10.365716901247282,-10.501087080901705,-25.027774810791016,1.0,-25.027774810791016
66,1063.0,16.892218405779936,0.9811375535743735,14.927621841430664,0.6424256780765131,0.3575743219234869,1.4284080266952515,156.0,157.0,16.89421844482422,-0.0038502547091576827,0.017884638161790832,0.14828852303683523,254.17251586914062,-1.0599461793899536,253.9259796142578,15.303920407438115,11.191993367286509,22.688180923461914,1.0,22.688180923461914
67,1020.0,10.034776520014004,0.8311012581893874,18.41521644592285,0.27366087057999766,0.7263391294200023,15.20617389678955,90.0,177.0,10.035947799682617,5.836348780203105e-05,0.020772552223129886,0.07398762982845139,151.62484741210938,3.5561561584472656,149.72398376464844,9.288365036760416,23.93371455245653,6.255777359008789,1.0,6.255777359008789
68,1783.0,19.094434094084768,0.988718051610286,16.554752349853516,0.3988122962272939,0.6011877037727061,7.0635576248168945,155.0,196.0,19.096656799316406,0.0004658746797111577,0.017815556590591523,0.1587098276665114,306.9026184082031,2.0781350135803223,304.97650146484375,2.3853050768514206,34.329878900791805,8.88370418548584,1.0,8.88370418548584
69,1975.0,12.32679180887372,0.9763842167525618,12.29948902130127,0.2713310580204778,0.7286689419795221,13.87924575805664,133.0,228.0,12.329421997070312,0.00010670081092616304,0.01962457337883959,0.17619453924914677,237.68406677246094,3.195028781890869,235.4764862060547,-3.85580204778157,32.31932593856655,7.2859344482421875,1.0,7.2859344482421875
70,1078.0,12.130240226095149,0.9829679718382012,17.45417022705078,0.44536033914272255,0.5546396608572775,4.806982040405273,194.0,172.0,12.131669044494629,-0.00011778563015312132,0.02190296749882242,0.11139896373056994,174.4389190673828,1.3212664127349854,173.8316650390625,4.5944418276024495,14.542863871879415,11.953056335449219,1.0,11.953056335449219
71,931.0,11.35466487032671,0.9789704310491011,7.161259174346924,0.4976423038059953,0.5023576961940047,0.3180408477783203,241.0,244.0,11.356576919555664,0.0021057951482479783,0.01801953519703604,0.19198383294038396,244.8120574951172,0.28666970133781433,244.7770233154297,-9.105927921859212,-4.141798585382284,-59.099212646484375,1.0,-59.099212646484375
72,406.0,8.524702488279841,0.9900901108557434,18.36811065673828,0.46592138478182477,0.5340786152181752,2.116734743118286,163.0,183.0,8.525727272033691,-0.003246362871227606,0.03473975237408342,0.0710421925712225,86.86449432373047,0.38247841596603394,86.86415100097656,-0.12609688664502944,0.24245702608486597,358.26617431640625,1.0,358.26617431640625
73,2601.0,16.7474278544542,0.9865489646079123,20.028554916381836,0.4627352572145546,0.5372647427854454,21.330669403076172,313.0,197.0,16.749528884887695,-0.0066516064257028116,0.023086574654956084,0.1396486825595985,228.16957092285156,2.7604334354400635,228.03131103515625,-6.3791718946047675,7.941530740276035,28.713773727416992,1.0,28.713773727416992
74,1083.0,15.536123993165731,0.9920282756710325,25.88878059387207,0.5618745423480596,0.43812545765194044,15.829352378845215,107.0,74.0,15.538020133972168,-0.00054931640625,0.05394190871369295,0.09092018550158652,124.5688705444336,-2.056840419769287,124.29698181152344,-2.9967049060288016,-8.22589699780327,-15.110447883605957,1.0,-15.110447883605957
75,391.0,3.728407026044821,0.9814175290935934,17.34968376159668,0.44857662023016354,0.5514233797698365,6.503901958465576,150.0,162.0,3.728858709335327,-0.0001817520901490367,0.02471229557843731,0.04554815263476681,46.2586784362793,0.8450484275817871,46.25041580200195,0.5743185947910358,0.8745003028467595,52.887821197509766,1.0,52.887821197509766
76,788.0,13.023401826484019,0.9483713565902496,26.23740005493164,0.35057077625570776,0.6494292237442922,5.757467269897461,106.0,152.0,13.02488899230957,-0.0005138159397122631,0.023515981735159817,0.09280821917808219,139.7252197265625,1.0849581956863403,139.7250518798828,-2.4465753424657533,-0.21221461187214613,-658.4138793945312,1.0,-658.4138793945312
77,561.0,10.83255702854413,0.964846835062354,15.511857986450195,0.3845694494207572,0.6154305505792428,4.74556827545166,86.0,126.0,10.833850860595703,0.0,0.04621999283410964,0.07786934193240176,113.24007415771484,1.9268748760223389,110.29540252685547,21.71252836498268,25.656156694135912,4.298984050750732,1.0,4.298984050750732
78,1090.0,13.534113685560811,0.9609777657439548,27.335311889648438,0.34578689970335924,0.6542131002966407,15.185665130615234,195.0,183.0,13.535199165344238,0.00016037206318659288,0.02645714743846709,0.07103343221358134,164.38720703125,3.3881568908691406,163.36550903320312,6.33207728693979,18.299366631924958,8.927386283874512,1.0,8.927386283874512
79,925.0,11.782184595564553,0.9862533435854045,28.659255981445312,0.3363393760927579,0.6636606239072421,20.20834732055664,162.0,148.0,11.783268928527832,-4.601932811780948e-05,0.03487623079046655,0.0659795711787982,132.40977478027344,3.95876407623291,131.7544403076172,1.6107481365602283,13.157265114567037,10.013816833496094,1.0,10.013816833496094
80,754.0,6.832492795389049,0.962285437465736,12.359874725341797,0.35110470701248797,0.648895292987512,4.374807357788086,195.0,171.0,6.833313465118408,0.0009608455440787893,0.018852065321805955,0.09426032660902978,122.44464111328125,1.2246426343917847,122.42155456542969,0.0914985590778098,2.3778818443804033,51.48344802856445,1.0,51.48344802856445
81,1343.0,13.727946720281478,0.9617699169194787,20.793466567993164,0.24629303845187234,0.7537069615481277,23.801742553710938,43.0,190.0,13.7296724319458,-0.00012569130216189038,0.029655692385021363,0.08419200804222167,187.69778442382812,4.60887336730957,185.86737060546875,2.671148529781352,26.149158079919577,7.107967376708984,1.0,7.107967376708984
82,1096.0,11.69695994852823,0.8447783132904229,19.88221549987793,0.5468875663503298,0.45311243364967024,8.428296089172363,172.0,126.0,11.697900772094727,-4.021879021879022e-05,0.01608492842206852,0.0788965739102461,178.17852783203125,1.4892334938049316,176.3363494873047,18.189560881454078,25.555332153771914,6.9001784324646,1.0,6.9001784324646
