id,absolute_maximum,absolute_sum_of_changes,benford_correlation,cid_ce,count_above_mean,count_below_mean,kurtosis,longest_strike_above_mean,longest_strike_below_mean,mean_abs_change,mean_second_derivative_central,number_crossing_0.0,number_crossing_0.5,number_crossing_-0.5,number_crossing_1.0,number_crossing_-1.0,ratio_value_number_to_time_series_length,root_mean_square,skewness,standard_deviation,sum_of_reoccurring_data_points,sum_values,value_count,variance_larger_than_standard_deviation,variation_coefficient
10,7.5024847984313965,0.06083277536460209,0.8342831389498283,18.73885154724121,0.21882126995558757,0.7811787300444124,26.397769927978516,60.0,200.0,0.06084007769823074,1.4462875803201937e-05,0.018005041411595247,0.011523226503420959,0.012003360941063497,0.006481814908174289,0.0,0.0583363341735686,0.999940037727356,4.919742107391357,0.999940037727356,-0.10286749238349972,-2.0605134672083183e-09,-485286816.0,0.0,-485286816.0
11,6.580377101898193,0.08409622787732296,0.9539332362073235,19.13031768798828,0.621882830211192,0.378117169788808,9.835634231567383,119.0,198.0,0.08410626649856567,-2.4767049472333993e-06,0.029113470946187804,0.025175993318219785,0.02028397565922921,0.00954540031022551,0.013124925426560076,0.09891421071471185,0.9999403357505798,-2.321141242980957,0.9999403357505798,0.07295275802478815,-9.10320311567832e-10,-1098448896.0,0.0,-1098448896.0
12,7.141170501708984,0.07744033101926813,0.8936845510492331,26.49444007873535,0.2805157247861188,0.7194842752138811,15.402379035949707,111.0,200.0,0.07744966447353363,4.968718475529382e-05,0.016869502349680685,0.0130136160983251,0.014459573442583444,0.012049644535486204,0.00650680804916255,0.07193637787685263,0.9999397397041321,2.9587514400482178,0.9999397397041321,-0.05949615918902036,1.7237154772977166e-09,580107200.0,0.0,580107200.0
13,7.343941688537598,0.07010801495133771,0.9718493942104087,22.651371002197266,0.3966425922311146,0.6033574077688855,14.933756828308105,179.0,180.0,0.0701148584485054,4.723208437483556e-06,0.022154987312121805,0.015323052898692173,0.01610384540308413,0.010638297872340425,0.0037087643958617997,0.11428850283037283,0.999951183795929,3.193514108657837,0.999951183795929,-0.11373987606617147,5.584663184108433e-09,179053088.0,0.0,179053088.0
14,6.854628562927246,0.08147810942625827,0.982991833230399,21.568025588989258,0.40985932143279347,0.5901406785672065,10.264690399169922,194.0,176.0,0.0814877450466156,5.444285575557265e-06,0.032509752925877766,0.016432202387989123,0.016550419671355954,0.012412814753516964,0.008275209835677977,0.11786263151672774,0.9999409317970276,0.947555422782898,0.9999409317970276,-0.02165632180183446,-3.156742033263388e-09,-316763584.0,0.0,-316763584.0
15,13.609780311584473,0.05946460064261827,0.9702818561697764,20.25601577758789,0.35272067714631195,0.647279322853688,65.28428649902344,158.0,203.0,0.059471793472766876,2.5206445984409e-07,0.018863361547763,0.011366384522370012,0.011124546553808947,0.010882708585247884,0.0094316807738815,0.10846432889963724,0.999939501285553,6.651419162750244,0.999939501285553,-0.08818149126704643,1.0955146319056076e-09,912757760.0,0.0,912757760.0
16,4.309671401977539,0.0692253515720953,0.9568012708197421,9.57795238494873,0.5696389093588798,0.4303610906411201,0.9608045220375061,169.0,135.0,0.06924235820770264,0.0,0.022598870056497175,0.02407270940800786,0.01915991156963891,0.012773274379759274,0.014247113731269958,0.08179808400884303,0.9998771548271179,-0.30500975251197815,0.9998771548271179,-0.022653274980754125,-6.559292768208057e-09,-152436736.0,0.0,-152436736.0
17,5.244309902191162,0.09198692642909072,0.9666566032836933,19.30274772644043,0.4013670703921334,0.5986329296078666,4.941666126251221,135.0,137.0,0.09199795871973038,-1.553452757032023e-06,0.03189830914977815,0.02014630051564936,0.023264180357356997,0.014390214654035257,0.011512171723228205,0.14666027101570933,0.999940037727356,1.3121737241744995,0.999940037727356,-0.059524856033391665,-9.149052082084183e-10,-1092943872.0,0.0,-1092943872.0
18,6.596507549285889,0.06489445152572629,0.6083153473836638,19.39243507385254,0.23853885756312823,0.7614611424368718,19.13511848449707,52.0,217.0,0.0649024099111557,-3.095370931564563e-07,0.017406227016425593,0.013483696984555038,0.018386859524393232,0.009316008825692572,0.005393478793822015,0.09426329982838931,0.9999386668205261,4.102875232696533,0.9999386668205261,-0.12026578470293184,4.676020183408923e-10,2138439552.0,0.0,2138439552.0
19,5.4599785804748535,0.05905631615198051,0.9679752974554849,9.401642799377441,0.4520743919885551,0.547925608011445,3.322223663330078,192.0,165.0,0.05907321721315384,-7.357018539293291e-06,0.01859799713876967,0.013733905579399141,0.011158798283261802,0.012589413447782546,0.00715307582260372,0.23719599427753935,0.9998569488525391,1.1661173105239868,0.9998569488525391,-0.06986470710811271,-5.457363756258941e-09,-183212432.0,0.0,-183212432.0
20,6.806493282318115,0.10241278569039323,0.9522364191566797,23.422731399536133,0.3972920224444987,0.6027079775555013,10.851999282836914,78.0,104.0,0.10242527723312378,-5.4693061325711815e-06,0.04013173944864601,0.02122468894852403,0.028543547206635766,0.011710173212978776,0.010978287387167602,0.10941693095877043,0.99993896484375,2.2032060623168945,0.99993896484375,-0.06269682169352334,-9.41546901489764e-10,-1062017088.0,0.0,-1062017088.0
21,5.224992275238037,0.06945756316590275,0.9959715079868552,14.416974067687988,0.42532782904322486,0.5746721709567751,2.71293306350708,236.0,201.0,0.0694659948348999,-5.72785552349489e-06,0.022705196697425933,0.020883924235065566,0.021005342399222925,0.015541525012141816,0.00947061680427392,0.12918892666342885,0.9999392628669739,0.9537160396575928,0.9999392628669739,-0.028661174345690016,1.273727231722772e-09,785049792.0,0.0,785049792.0
22,6.569314956665039,0.06497595582983036,0.9842298213046876,17.223819732666016,0.33161799904260414,0.6683820009573959,15.854915618896484,116.0,132.0,0.06498373299837112,9.6508403243361e-06,0.023934897079942556,0.013642891335567257,0.012087123025370992,0.007898516036381044,0.003829583532790809,0.08209669698420297,0.9999401569366455,3.537092924118042,0.9999401569366455,-0.08287133832335965,6.84782898329045e-10,1460229504.0,0.0,1460229504.0
23,7.027530193328857,0.08013808566435814,0.6119242961183213,23.602264404296875,0.30330700888450146,0.6966929911154985,9.259775161743164,79.0,123.0,0.08014468103647232,-2.2030276884976944e-07,0.026159921026653505,0.017439947351102335,0.0265712405396512,0.017275419545903257,0.0007403751233958539,0.07354392892398816,0.9999588131904602,2.711472511291504,0.9999588131904602,-0.07527887328199308,-1.8828713058366238e-09,-531081824.0,0.0,-531081824.0
24,7.3072662353515625,0.08923294826147246,0.7949624120146986,25.491247177124023,0.3413038305971925,0.6586961694028075,13.816558837890625,82.0,183.0,0.0892435684800148,-5.513677876203302e-07,0.022959790625743517,0.017606471567927672,0.028551034975017844,0.015465143944801332,0.013561741613133477,0.06768974541993814,0.9999405741691589,3.1352686882019043,0.9999405741691589,-0.0817265726083922,6.1263874715604924e-09,163218640.0,0.0,163218640.0
25,5.880908489227295,0.06882083844092703,0.8081994146446257,18.646047592163086,0.3682815136177392,0.6317184863822608,10.677192687988281,120.0,198.0,0.06882913410663605,-8.36751787503867e-05,0.021450952036635332,0.014099783080260303,0.020727886237647625,0.013617739214268499,0.005061460592913955,0.08652687394552905,0.9999397397041321,1.3975495100021362,0.9999397397041321,-0.014154405996015317,9.194257087551217e-10,1087569920.0,0.0,1087569920.0
26,7.2027411460876465,0.05501274060980859,0.912690797669072,18.16335105895996,0.36479643508203363,0.6352035649179664,8.867643356323242,293.0,249.0,0.055018313229084015,2.1272675531223487e-06,0.020052663560866924,0.013570994531091757,0.013165890216730808,0.011140368644926069,0.0028357302005266355,0.08719870366619405,0.9999493360519409,1.2676434516906738,0.9999493360519409,-0.032928355871795954,1.9316879003569983e-10,5176557568.0,0.0,5176557568.0
27,6.097538471221924,0.06628694014445966,0.6524512453203257,18.76786994934082,0.32170911687693404,0.678290883123066,12.561959266662598,87.0,196.0,0.0662948340177536,2.076204954868271e-06,0.019162104260890264,0.014044275172577957,0.0164246607950488,0.013568198048083789,0.0042846941204475126,0.0991430611759105,0.9999404549598694,3.1345865726470947,0.9999404549598694,-0.0894219537452484,-1.1350563156465722e-09,-880961152.0,0.0,-880961152.0
28,4.94860315322876,0.07377379036370041,0.9851259145753026,15.533982276916504,0.43854890659433804,0.561451093405662,4.790113925933838,161.0,188.0,0.07378629595041275,2.452412237044773e-06,0.022885234785556874,0.01525682319037125,0.017121546024749957,0.011866418036955416,0.011527377521613832,0.17206306153585355,0.9999152421951294,1.3251711130142212,0.9999152421951294,-0.08094813455983833,1.034669541447703e-08,96641024.0,0.0,96641024.0
29,4.614937782287598,0.11369595786397771,0.8220230917466174,14.904073715209961,0.36222692036645526,0.6377730796335448,5.043607711791992,67.0,112.0,0.11373603343963623,-2.0919370298156955e-06,0.027131782945736434,0.026427061310782242,0.021846370683579985,0.018322762508809022,0.013389711064129669,0.22410147991543342,0.999823808670044,0.6802636384963989,0.999823808670044,-0.02091996867733583,4.7045244643014445e-09,212523888.0,0.0,212523888.0
30,5.103233337402344,0.12163978940144023,0.9796549057691174,20.775453567504883,0.36472475931868675,0.6352752406813132,3.7330148220062256,119.0,163.0,0.12165480852127075,-1.4862653649883505e-05,0.045050604788941004,0.033078252283386816,0.03937299432238953,0.024438410269069365,0.02135275240681313,0.19291532954825968,0.9999382495880127,1.1047414541244507,0.9999382495880127,-0.056327282696740734,9.416680487842508e-10,1061879744.0,0.0,1061879744.0
31,6.4962897300720215,0.034914637963721636,0.9957689396622476,6.6183648109436035,0.4842438252828811,0.5157561747171189,8.8834867477417,220.0,230.0,0.0349188856780529,-1.5636771152065054e-06,0.01715537169972016,0.012653607494829055,0.009368536318286897,0.009490205621121791,0.003893417690716632,0.20343107433994403,0.9999391436576843,-1.0659979581832886,0.9999391436576843,0.014366250791289463,-1.0617009362595435e-08,-94182752.0,0.0,-94182752.0
32,6.579744815826416,0.08167784721489892,0.8636316001669725,22.42147445678711,0.32220972378452695,0.677790276215473,15.033156394958496,159.0,152.0,0.0816880539059639,1.4979327555104545e-06,0.024246969128858892,0.01824771903512061,0.02062242219722535,0.013248343957005373,0.00699912510936133,0.07624046994125734,0.9999374747276306,3.449453830718994,0.9999374747276306,-0.09256716233204061,-7.628440976127983e-09,-131080184.0,0.0,-131080184.0
33,4.144318580627441,0.037472526438787145,0.9709127141366839,7.497003078460693,0.48278777630148567,0.5172122236985143,0.6710093021392822,260.0,262.0,0.03747478872537613,6.509996549205868e-07,0.015219229375528446,0.013165841285179369,0.011837178403188792,0.008213552361396304,0.007609614687764223,0.1212706848653219,0.9999697804450989,0.3081575036048889,0.9999697804450989,-0.021472029273665896,-2.7646072706546684e-09,-361704096.0,0.0,-361704096.0
34,5.015021800994873,0.09824155429076778,0.9732335265981126,22.923095703125,0.5091504060113926,0.49084959398860745,4.182665824890137,112.0,145.0,0.09825345873832703,-1.0059376690138872e-06,0.021815537510604777,0.022300327233062658,0.022906314386135013,0.01260453278390498,0.020845958065689008,0.1190158768634105,0.9999393820762634,0.9538285732269287,0.9999393820762634,-0.06633026827902862,-3.4674863037434857e-09,-288375872.0,0.0,-288375872.0
35,5.291507720947266,0.0416742083670079,0.9206619243534637,9.138160705566406,0.4425287356321839,0.5574712643678161,0.9525386691093445,188.0,219.0,0.041679199784994125,-2.9511223296205442e-05,0.010656130268199233,0.013529693486590038,0.008500957854406131,0.01257183908045977,0.0056273946360153254,0.09422892720306514,0.9999400973320007,0.8348881602287292,0.9999400973320007,-0.02301177165224694,-4.56740572991499e-10,-2189295616.0,0.0,-2189295616.0
36,5.575081825256348,0.0911885985154936,0.9749196861963294,19.866065979003906,0.3849111004324844,0.6150888995675157,5.188677787780762,212.0,148.0,0.09119955450296402,-1.9971645671970082e-05,0.028952426717924074,0.020903411821239788,0.028471888515136955,0.014896684286400768,0.011412782316194137,0.09346468044209515,0.9999399185180664,1.5704283714294434,0.9999399185180664,-0.0413591281326225,1.3748308261502883e-09,727318528.0,0.0,727318528.0
37,6.267246723175049,0.07241764775028935,0.816622175721,17.311716079711914,0.2947726207219878,0.7052273792780122,6.228885650634766,148.0,197.0,0.07242613285779953,-3.730012900943912e-05,0.020511017346460384,0.015236755743084857,0.02801218940459447,0.014299109235818097,0.007383966244725738,0.12248007501172058,0.9999414086341858,2.2070302963256836,0.9999414086341858,-0.07505293175874149,1.1177617398104197e-09,894592576.0,0.0,894592576.0
38,7.670100688934326,0.06496234294757765,0.9868913001273825,18.720003128051758,0.4759930701645836,0.5240069298354164,10.766366004943848,186.0,167.0,0.0649663656949997,6.895327922141197e-07,0.02660561811656973,0.021160747432248484,0.018871426803613416,0.013364682588788515,0.01033287959410964,0.047456997896299966,0.9999690651893616,-0.2909761071205139,0.9999690651893616,0.012227453261638854,9.44115150507363e-10,1059160128.0,0.0,1059160128.0
39,5.455560207366943,0.06592432548944055,0.9721091835414032,15.076539039611816,0.44608982988618284,0.5539101701138172,3.5338025093078613,186.0,201.0,0.06593239307403564,0.0,0.021661975278423694,0.018235222127034635,0.019459062538245014,0.013217476441072084,0.0100354913719251,0.09717292865010403,0.9999387860298157,1.293131947517395,0.9999387860298157,-0.043551149114966624,3.734864536164484e-09,267730944.0,0.0,267730944.0
40,7.383142948150635,0.05702530321774981,0.9491110606652693,25.66916275024414,0.32682049373526856,0.6731795062647314,17.586275100708008,163.0,218.0,0.057028841227293015,4.809432970383031e-07,0.020655005582433942,0.009117975437290659,0.008435677955588637,0.0068229748170202205,0.0013645949634040443,0.07133110035975686,0.999968945980072,3.6382863521575928,0.999968945980072,-0.08180182277592761,-5.915359858617107e-10,-1690461696.0,0.0,-1690461696.0
41,6.25467586517334,0.0762015874213825,0.8841993689813292,20.209444046020508,0.2877655848704179,0.7122344151295821,16.789094924926758,114.0,169.0,0.07621048390865326,-2.3905854256339076e-06,0.028484706981088022,0.012141022647676861,0.02264767686201261,0.010039691804809714,0.002101330842867149,0.08697174877422367,0.9999415874481201,3.901505708694458,0.9999415874481201,-0.11116254323632312,-2.2266502834607752e-10,-4490788864.0,0.0,-4490788864.0
42,6.800894260406494,0.06050448295755728,0.6087428756015427,24.663497924804688,0.34730611995850874,0.6526938800414912,19.796953201293945,167.0,230.0,0.06050817668437958,-2.6317994968635224e-06,0.018671059857221308,0.013728720483250962,0.015376166941241077,0.00805418268350723,0.0014643968515467693,0.05717249374580511,0.999969482421875,4.033557415008545,0.999969482421875,-0.08062955019377871,-1.7311496072418048e-09,-577633216.0,0.0,-577633216.0
43,7.310810565948486,0.0870171314359685,0.7105336641084256,22.387550354003906,0.29008168028004666,0.7099183197199533,18.29722785949707,67.0,172.0,0.08702728897333145,7.343421977997717e-06,0.026721120186697783,0.021120186697782962,0.03360560093348892,0.015635939323220535,0.005600933488914819,0.06452742123687281,0.9999416470527649,3.7869222164154053,0.9999416470527649,-0.08346061415675823,2.2256110067823805e-10,4492886016.0,0.0,4492886016.0
44,11.11397933959961,0.060080795384782955,0.7557972259668007,24.206859588623047,0.3156497072846883,0.6843502927153118,34.12770080566406,90.0,186.0,0.060084421187639236,2.8616482457275907e-05,0.020942724364777596,0.014665942422596416,0.01810610175629187,0.01394169835234474,0.0013277807954614038,0.061741806988955275,0.9999698400497437,4.479269504547119,0.9999698400497437,-0.05708188053606918,9.209239581447281e-10,1085833216.0,0.0,1085833216.0
45,5.881122589111328,0.07311148930222414,0.9826153944529745,19.975473403930664,0.3044466902475998,0.6955533097524002,16.108375549316406,113.0,163.0,0.07312072813510895,1.1410779774655952e-06,0.028044466902475997,0.011874684183931278,0.012632642748863061,0.008590197069226882,0.008590197069226882,0.10965133906013137,0.9999368190765381,3.7297556400299072,0.9999368190765381,-0.11480126512049123,6.023713468963176e-10,1660000768.0,0.0,1660000768.0
46,4.685415267944336,0.09995314581402757,0.9718412538316921,15.651625633239746,0.3948801112012047,0.6051198887987953,0.9558342695236206,125.0,121.0,0.09996472299098969,-4.595137598229758e-06,0.03787791034402873,0.026294451523224835,0.04274296304876636,0.019807714583574654,0.022819413876983666,0.05189389551720144,0.9999420642852783,0.9605722427368164,0.9999420642852783,-0.007457936714679179,2.6512433214120237e-09,377159680.0,0.0,377159680.0
47,6.24951171875,0.05648034137228261,0.9512101425158859,9.83047103881836,0.3335203366058906,0.6664796633941094,13.539726257324219,186.0,205.0,0.056496188044548035,1.7053193334043612e-06,0.019635343618513323,0.014586255259467041,0.012342215988779803,0.012903225806451613,0.0033660589060308557,0.22047685834502104,0.9998597502708435,2.4932937622070312,0.9998597502708435,-0.10238929093040808,2.1400826174614307e-09,467206144.0,0.0,467206144.0
48,10.326889991760254,0.088694986897654,0.9634934769850306,17.05561065673828,0.37348190810066356,0.6265180918993364,10.18166446685791,93.0,139.0,0.08870609104633331,-7.859826013305893e-07,0.032052084637536,0.023788656566921248,0.028045574057843997,0.022035808188305996,0.012770752472768248,0.14248153249029674,0.9999374151229858,1.5303620100021362,0.9999374151229858,-0.03026646939003819,-2.865679678696632e-09,-348935520.0,0.0,-348935520.0
49,5.806744575500488,0.07092673355544575,0.9967012927965823,23.305147171020508,0.41902177119594075,0.5809782288040592,4.673244476318359,264.0,219.0,0.07093092054128647,-8.739341555313072e-08,0.024190217711959408,0.014514130627175645,0.015576140185261668,0.011918107262965367,0.010856097704879344,0.11894507050563455,0.999970555305481,1.1575623750686646,0.999970555305481,-0.0357473175797277,3.938710375151189e-09,253882736.0,0.0,253882736.0
50,4.656686782836914,0.05533744449836706,0.9903697057573772,11.75683307647705,0.4826019371039101,0.5173980628960899,2.760237455368042,270.0,214.0,0.05534406378865242,-3.1021362485362075e-06,0.01769699868468253,0.01566423532225278,0.012914026067200766,0.01159870859739328,0.007174458926222647,0.11060624177926581,0.9999402165412903,0.6190379858016968,0.9999402165412903,-0.03182429827069974,5.245607862571744e-09,190624272.0,0.0,190624272.0
51,5.119871139526367,0.04612076572313108,0.9787985404744337,11.564889907836914,0.4505672609400324,0.5494327390599676,4.913881778717041,214.0,206.0,0.0461261048913002,9.73372284932068e-07,0.01389210465385506,0.013197499421162306,0.010071775874044918,0.010650613567955545,0.0033572586246816394,0.1416994674693216,0.9999421238899231,0.33085834980010986,0.9999421238899231,-0.01096866652426777,-3.312135852302327e-09,-301902496.0,0.0,-301902496.0
52,7.312099933624268,0.0584568243715218,0.9700674186555979,16.741973876953125,0.36280900258270815,0.6371909974172918,11.546956062316895,330.0,195.0,0.058464013040065765,2.83094566383695e-07,0.020538679129258393,0.013651457385315459,0.013897429590456279,0.013159512975033821,0.0024597220514081908,0.1277825605706555,0.9999384880065918,0.792664647102356,0.9999384880065918,-0.02140531680750467,9.383094983704342e-10,1065680832.0,0.0,1065680832.0
53,6.600970268249512,0.07580015582802854,0.6455136834458458,20.64293098449707,0.22876543209876543,0.7712345679012346,19.407480239868164,53.0,162.0,0.07580951601266861,8.060519828947128e-07,0.02,0.01654320987654321,0.023703703703703703,0.008148148148148147,0.003703703703703704,0.07925925925925927,0.9999382495880127,4.2144880294799805,0.9999382495880127,-0.11154834889930408,7.064254195601852e-10,1415490176.0,0.0,1415490176.0
54,7.172975063323975,0.055958847877333955,0.7522681908213378,18.003482818603516,0.2773277105759627,0.7226722894240373,23.863758087158203,111.0,256.0,0.055965058505535126,-3.1694632574778603e-06,0.018089002330484962,0.01198535123737654,0.01409388525135945,0.009765841748973476,0.0006658528465209189,0.09055598712684497,0.9999445080757141,4.478667259216309,0.9999445080757141,-0.10860751217937373,8.466756776439907e-10,1181024256.0,0.0,1181024256.0
55,7.607485771179199,0.039299959690972636,0.9726049785694155,12.399127960205078,0.4240551461849299,0.5759448538150701,11.099164962768555,234.0,204.0,0.03930463269352913,2.2142714565275286e-13,0.015331590206798194,0.010458759210839077,0.0068932731162348465,0.0071309721892084624,0.0038031851675778463,0.14559068219633944,0.9999405741691589,-0.7155152559280396,0.9999405741691589,0.003199552291941025,-2.040187508356608e-09,-490121888.0,0.0,-490121888.0
56,5.254204750061035,0.10561951692801941,0.8358212019697304,24.605850219726562,0.3360891445003594,0.6639108554996406,6.531981945037842,74.0,107.0,0.10563217103481293,-5.7959909464231735e-06,0.029954469206805657,0.022765396597172298,0.030673376467768992,0.021567217828900073,0.012461059190031152,0.09190031152647975,0.9999400973320007,2.111394166946411,0.9999400973320007,-0.046581054767073735,-3.6565514168463936e-09,-273465344.0,0.0,-273465344.0
57,6.3946685791015625,0.10256565743498951,0.7790661699952245,26.30743408203125,0.3570743405275779,0.6429256594724221,9.37254810333252,128.0,145.0,0.10257795453071594,4.211763707703325e-06,0.02793764988009592,0.019784172661870502,0.02577937649880096,0.013309352517985611,0.011031175059952039,0.10851318944844125,0.999940037727356,2.0176942348480225,0.999940037727356,-0.05592743975690474,1.372193261016187e-09,728716608.0,0.0,728716608.0
58,8.71468734741211,0.04775463753299165,0.9971998603767795,13.195229530334473,0.35514362877485883,0.6448563712251412,24.334699630737305,207.0,198.0,0.0477605015039444,-8.628548128431579e-07,0.02332433095998036,0.009575251657255094,0.009329732383992144,0.008102136017677388,0.0009820770930518046,0.12472379081757919,0.9999386072158813,-1.1510592699050903,0.9999386072158813,-0.02408366875516412,1.873163400748834e-09,533823488.0,0.0,533823488.0
59,6.440405368804932,0.04969467355873633,0.9841675110208387,11.314802169799805,0.47531586335985027,0.5246841366401498,11.432764053344727,319.0,166.0,0.04970048740506172,-3.225656769857623e-06,0.02316331305568554,0.014272344408048667,0.012400561534861956,0.010060832943378568,0.0039775386055217596,0.16272812353766963,0.9999414682388306,-1.040818452835083,0.9999414682388306,0.0031857077591333654,6.024615475659511e-09,165975984.0,0.0,165975984.0
60,7.489632606506348,0.04913941152852858,0.9743799024671073,14.520814895629883,0.36587677725118484,0.6341232227488152,12.887750625610352,254.0,190.0,0.049145232886075974,4.321539831489261e-07,0.01848341232227488,0.010900473933649289,0.006398104265402844,0.008293838862559242,0.0026066350710900474,0.14324644549763033,0.9999407529830933,0.6441569328308105,0.9999407529830933,-0.026745211950065215,6.101707711603969e-09,163878832.0,0.0,163878832.0
61,6.4607744216918945,0.06102323206637865,0.9589508712403305,13.484268188476562,0.5404143216381272,0.4595856783618728,5.4009599685668945,170.0,216.0,0.061030540615320206,0.0,0.02071608190635852,0.017482936175308345,0.016644713207999044,0.008142737396718955,0.010417914022272781,0.07364387498503173,0.9999400973320007,-1.1169171333312988,0.9999400973320007,0.02811369675551417,1.3703857977338043e-09,729677824.0,0.0,729677824.0
62,11.358613967895508,0.028716068982160045,0.9888713853535906,6.833303451538086,0.6266479990666199,0.37335200093338,41.026390075683594,267.0,209.0,0.028719419613480568,2.452650444693181e-06,0.015284097538210244,0.0093338000233345,0.009567145023917863,0.004200210010500525,0.0039668650099171626,0.19449305798623265,0.9999416470527649,-5.140446662902832,0.9999416470527649,0.10447110627736247,8.011264821053553e-09,124816952.0,0.0,124816952.0
63,14.41817855834961,0.07819268776460353,0.7335538220400435,23.33787727355957,0.2916420380659652,0.7083579619340348,27.025249481201172,171.0,156.0,0.07820193469524384,6.484022599466447e-07,0.023525239389998818,0.01891476533869252,0.014067856720652559,0.01134885920321551,0.003546518501004847,0.10072112542853766,0.9999408721923828,3.9686505794525146,0.9999408721923828,-0.09003657139430653,0.0,,0.0,
