id,raw_global_min,raw_global_max,raw_global_mean,raw_global_median,raw_global_std,raw_global_skew,raw_global_kurtosis,filtered_global_min,filtered_global_max,filtered_global_mean,filtered_global_median,filtered_global_std,filtered_global_skew,filtered_global_kurtosis
25,-410.245455474247,696.0,5.4412952129678365,-12.223516713278599,98.50204339112015,2.898844054667022,2.898844054667022,-310.6473802783417,562.5651492253238,1.6751973782730667,-4.957910694949713,68.1595765297161,3.6527054865765898,3.6527054865765898
26,-264.2825544325515,841.0,6.435453204926894,-14.43523880531194,104.39819828969354,3.3352943382944074,3.3352943382944074,-273.1077558361616,683.4856951839913,2.2119511917891486,-6.0535971904638455,73.20697721110548,4.530559252620008,4.530559252620008
27,-370.0941602061687,1212.0,16.955680855319137,-24.820982140891477,175.23567180164218,3.530176192115467,3.530176192115467,-415.375158193856,919.508203179573,5.254125223914651,-9.96037324046206,123.01570066948204,3.854330851150102,3.854330851150102
28,-407.02626946315934,1038.0,9.488963646711984,-4.818963154486349,153.58313197933407,2.6492771224963767,2.6492771224963767,-411.6699057047741,792.3154856647718,3.0650374098679674,-3.3424398985807087,117.48461727740808,2.804031908544172,2.804031908544172
29,-609.5066044386449,679.3048472942243,-0.030019180361498185,-12.417998295102107,135.55586394638252,0.5669098101962281,0.5669098101962281,-572.5328995944727,615.4525820928172,0.06537470755242453,-3.837906147740809,119.34809557947506,0.38617441886769127,0.38617441886769127
30,-1614.0,1715.0,14.014307794663134,-35.99300644637556,293.0878231992195,1.1375373838661507,1.1375373838661507,-1390.0774111299024,1257.176755405139,4.519816225927032,-16.003744772693064,208.3806814677833,0.8834031547930999,0.8834031547930999
31,-902.897727944069,860.4242065671285,17.51820034867627,11.0,222.4319462207903,-0.27366697653261957,-0.27366697653261957,-359.6893663619638,576.8934767562824,5.5976962592516655,0.30809837544968743,101.88446650897177,0.9560736046954951,0.9560736046954951
32,-197.4412926055315,838.0,9.915317095555265,-10.297544599488077,112.33948007562334,3.7470993028159016,3.7470993028159016,-221.90681525230843,628.1116160142413,3.259042269599184,-4.728392700900716,86.67483883871093,3.8661390978097914,3.8661390978097914
33,-1018.0,1553.0,13.902196886739626,0.016088421849806023,353.32027517033794,0.3438666445973963,0.3438666445973963,-432.40226256884387,655.7118226198706,4.4470338478209825,-2.170866606578354,135.00265745092767,0.5018667621992697,0.5018667621992697
34,-517.0,896.0,8.157238342476099,9.984326633315925,159.61592262104386,1.108767713612595,1.108767713612595,-493.154903110461,743.1951544941036,2.9414196126260106,5.872416042126439,119.80251008251297,1.6650540054357794,1.6650540054357794
35,-302.0,589.0,11.233541441546192,-10.223928769767516,120.10193084910027,0.8983571175152805,0.8983571175152805,-137.4185135446893,385.1653258273256,3.57547704693602,-6.580513799362434,55.85292059335573,2.3635109202171556,2.3635109202171556
36,-376.0,713.0,6.2343858770193314,-9.932098931318528,109.69177920719972,1.9001492555207178,1.9001492555207178,-364.1985380047058,519.700784442962,2.057999718506076,-3.6519484810458076,80.67816866179031,1.906957550276986,1.906957550276986
37,-500.45121125566254,1344.0,10.370122648745866,-29.980556684827096,183.50356325371567,2.4325739732077447,2.4325739732077447,-514.0394967223806,944.747525087821,3.3261574875866415,-12.35139653206976,121.19729494342282,2.8556173780544762,2.8556173780544762
38,-406.0,605.0,0.29165620453845903,-2.663630664677357,71.28522780170478,0.43824819423797645,0.43824819423797645,-281.11492855435415,315.0865224845734,0.12349901188501901,-2.430287074728431,42.6194211749413,1.5800588888166212,1.5800588888166212
39,-277.0,669.0,8.85067675836647,-2.0,104.1734198721037,1.855574231530868,1.855574231530868,-253.5601108034997,486.7528346545794,2.940291179279304,-3.08389643703213,67.82796630874941,2.9989050094374323,2.9989050094374323
40,-609.0,1342.0,19.106704472760022,-6.0,185.20633693518448,3.6441821003237864,3.6441821003237864,-363.5728629676799,1002.8959997999629,6.4130191261249845,-3.0329739561183287,123.09796177967777,4.411428113139849,4.411428113139849
41,-263.58234397867056,1100.0,22.31429634215373,-3.0,154.27285656432605,4.074775775467034,4.074775775467034,-298.38644294728965,802.5935839347769,7.6161034543482256,-2.1002229655177453,114.79832965951687,3.8558892560097586,3.8558892560097586
42,-196.69058942050106,1377.0,32.06461294060318,-10.0,185.50257640951753,4.244133006495866,4.244133006495866,-261.2219751892641,1001.7542367672768,10.756621933101203,-7.811553611573071,121.07137742783732,5.173639333075704,5.173639333075704
43,-192.90534587449156,820.0,7.446965704240871,-14.0,99.33415202031024,4.0142735636799465,4.0142735636799465,-236.27783639358915,647.3918069901824,2.5234179579728524,-6.041338080661399,76.13639360929933,4.150698085907312,4.150698085907312
44,-365.43137593985364,940.0,11.052901267871391,-24.688788908962085,134.61049375677902,3.129070505478221,3.129070505478221,-400.36477142308854,717.689422440088,3.5282639373565465,-11.377859336079784,91.74114032267254,3.9634910357945174,3.9634910357945174
45,-486.89001309166224,1331.0,20.276040785213883,0.0435875195341061,198.42787872387996,3.8241368577696457,3.8241368577696457,-517.5756644418229,1020.3968063971209,6.8546039983632205,-0.9749669853075817,153.6228877132319,3.2575420677973956,3.2575420677973956
46,-179.16894533581797,275.0,0.23996369305737447,-11.0,60.39697255239888,1.0066796097194366,1.0066796097194366,-167.7370469588967,206.54606879061123,-0.03169525889700466,-4.42496342201393,35.93071192945591,0.8828051302765604,0.8828051302765604
47,-692.2680906810076,1081.9463318905382,6.63870699767033,-10.416067092429726,148.33198461334885,3.8391501932553393,3.8391501932553393,-437.640149273109,859.7980245634628,2.4834932304115305,-3.727476195569377,114.17181976939273,3.650664827071241,3.650664827071241
48,-1172.0,1619.0,5.480504201355534,-22.80365542916385,194.04249429846467,0.6916647261109358,0.6916647261109358,-647.7268377691239,1267.47366447887,1.674822456344023,-10.910488222597312,127.43631295581504,1.5759975666494281,1.5759975666494281
49,-1563.0,1970.0,9.09704131023569,-15.469339202104397,311.43740326037647,1.3861289375545358,1.3861289375545358,-1083.7146875937938,1303.1807787560151,3.0854922764052386,-5.680688278491415,199.3101754286014,2.366135875414093,2.366135875414093
50,-484.0,716.0,8.501760910161048,1.5778248801259314,124.52797995949585,0.7182012921527348,0.7182012921527348,-324.0201876928403,454.77387496056923,2.838640412482539,-2.137543685270334,69.02174762334404,2.1925211872662227,2.1925211872662227
51,-677.0,1181.0,16.007700687631964,-6.899472917187891,178.19465487380393,1.382108081691492,1.382108081691492,-325.88055004950263,800.1863638000125,5.563865270205463,-5.800534630954132,99.12942514054305,3.4278096687171447,3.4278096687171447
52,-880.787011908242,1078.4931169666856,9.034988886064518,-16.522215077260324,156.81339025371605,2.5749325704149637,2.5749325704149637,-753.737329923567,911.0556612928223,2.7489505207795246,-8.110839025852822,109.39210984201456,3.6111335375800873,3.6111335375800873
53,-311.14804428122636,1038.0,19.381351365325646,-8.0,136.67585164877872,4.422188086845452,4.422188086845452,-350.70025372342235,785.3998981471726,6.615289096551042,-3.2428444367353233,102.93195526157223,4.033286137526696,4.033286137526696
54,-394.622732791564,1660.0,25.963314261366698,-14.790250064989229,201.29575627290185,4.864133530605088,4.864133530605088,-464.91755950287813,1212.456949253944,8.695284876955643,-6.110041937584043,139.087411310389,5.052601465681252,5.052601465681252
55,-786.4219008881108,1163.0,2.8266934328625912,-10.0,161.51439088228204,2.2025886735130302,2.2025886735130302,-453.37827925026994,938.2917405740827,1.0370399690074217,-4.4447666900730045,103.15631832477885,3.7810935115395496,3.7810935115395496
56,-363.0,713.0,4.999587538706436,-19.42113226818735,121.80125479326917,2.2920618138904096,2.2920618138904096,-356.12937951710035,592.2641810347166,1.5726540324624996,-8.254818279244216,96.04311658142805,2.4113403760928827,2.4113403760928827
57,-602.0,933.0,4.123980374462173,-15.0,155.3904238669507,2.0567884058957304,2.0567884058957304,-580.3684963130268,808.453839185663,1.4247940343732104,-5.146769366996979,130.40701833448486,1.8537887342169077,1.8537887342169077
58,-955.7865709704738,1334.0,17.42996435445108,-3.999007489225146,177.2680777441761,2.6510891445786053,2.6510891445786053,-530.5653871761996,984.8536647929014,5.579593756511279,-2.813365249498969,119.89573761784177,3.8027344535411305,3.8027344535411305
59,-822.6082129836255,1356.0,15.166381513873446,2.0,202.24867396626158,1.4787640115508023,1.4787640115508023,-389.1161380067857,930.3752466510966,4.725296575241955,-3.2564656489136934,122.78811269495722,3.1486238858241946,3.1486238858241946
60,-715.0749456447991,2084.0,23.902992259083852,-1.8038057020081406,217.3096679940229,3.0467096488342253,3.0467096488342253,-396.9130199125193,1168.9213267584564,8.128070228526486,-1.1197069486929092,134.00229008136293,3.8234726854067134,3.8234726854067134
61,-524.0,220.0,-8.03673416714506,-2.5890599299334447,71.73431696851812,-2.0227489687090543,-2.0227489687090543,-360.549622456972,183.87126962210684,-2.7075785149659706,-0.1628902332838067,45.393486072717906,-2.817647553840371,-2.817647553840371
62,-2942.541731649445,801.5466969868355,-14.842070879445055,12.0,231.0364108511765,-4.129749406845306,-4.129749406845306,-1712.2380698778234,803.3728110943648,-5.277276900794764,4.75033888722409,115.69406865815071,-3.9186624489912747,-3.9186624489912747
63,-933.399166999151,2199.3678639787795,19.113589756895145,-12.938593662535016,156.6770428247365,3.9709837467198073,3.9709837467198073,-1061.9282069693227,1955.7156242368178,6.4705862181373615,-7.031753590312118,122.51627454819906,3.863516032259612,3.863516032259612
64,-145.0,411.0,6.033716391649161,-18.200207272729532,85.35798129699523,1.4456861340142753,1.4456861340142753,-143.92953312937874,291.46774553366515,2.0727701161779204,-10.463886674219502,43.99553706199859,2.548824355075384,2.548824355075384
65,-1090.6410304644407,1066.0,-7.035729533289394,7.0,192.37650672796858,-0.26436878782614376,-0.26436878782614376,-806.5512680652422,639.0577323221108,-2.5327593170755285,2.3457396363247893,124.90449481472604,-1.7099652556460927,-1.7099652556460927
66,-852.0,657.0,6.538633779576557,53.0,207.57123701047078,-1.1036560131793316,-1.1036560131793316,-741.1335878119054,530.6164422042858,1.9659011258349173,20.20431573238202,128.85044680382853,-1.3524110081757361,-1.3524110081757361
67,-160.92064252922458,960.0,17.78651282587071,-16.448400310633794,131.0537945605239,3.9708394592754837,3.9708394592754837,-228.12103222042396,706.3936367679852,5.823331348503724,-6.895886056589788,89.2084766837152,4.578326044166386,4.578326044166386
68,-594.0,1772.0,26.798253105754434,-17.56962391179688,263.16907234059823,2.5333998787227494,2.5333998787227494,-536.7362748252219,1300.540398521063,8.501873623320295,-13.516913534999691,161.62924201604983,3.775268764502318,3.775268764502318
69,-326.0,1975.0,24.046741403637583,-1.7267388885159862,203.47071809999335,3.6316300833225146,3.6316300833225146,-315.5151079796694,1215.7589071173436,7.982055610281446,-0.59603964590821,121.98498962199052,4.455352770624131,4.455352770624131
70,-504.0,1078.0,10.68419564515343,-6.350526652097901,155.27583389829763,1.4125084419723266,1.4125084419723266,-350.0331339753403,731.4896288290975,3.5513226455853797,-3.84682183945034,95.33334245267444,2.9034930530680656,2.9034930530680656
71,-730.0,931.0,-2.5413945871196777,-4.047970813132345,161.42983173583522,0.24192116780257092,0.24192116780257092,-808.8640390199172,445.7267481968056,-0.12564721704821452,-2.7264151113174977,77.71731915145534,0.3583571607358117,0.3583571607358117
72,-297.0,349.0,0.6544592285795598,-4.0,70.71406802790545,0.819645616889484,0.819645616889484,-257.08308394592433,303.59662397664715,0.3001450663487368,-3.2658927263758963,48.938620218400125,1.2353772832768126,1.2353772832768126
73,-1038.0,2601.0,6.712233053513775,-4.930806092466252,187.22530199441957,3.6019805524675097,3.6019805524675097,-1078.713459489043,2171.368703610069,2.623841069055051,-4.988572266428239,130.93503385701993,4.789122232455384,4.789122232455384
74,-1083.0,554.4240025105048,-2.978408428140115,0.0,109.2702493381848,-1.6169446808948726,-1.6169446808948726,-879.025751797036,540.1558405183598,-1.057098173812748,-0.15192612467063285,90.65119998438689,-1.395582972031418,-1.395582972031418
75,-186.0,242.65737647381218,0.10960034704533111,-1.0,37.2594898296334,0.3905928117099428,0.3905928117099428,-131.64909446712085,185.23305882999358,0.05492438918496517,-0.49017235037532536,28.15785981943429,0.19763146102406506,0.19763146102406506
76,-630.0,728.0,-0.47726526742674125,-19.996200172955866,126.06861235356435,1.1135527388962898,1.1135527388962898,-550.0688733335963,646.2730039478264,-0.40186746828593295,-7.712327489946279,98.82122546118316,1.1571927761356382,1.1571927761356382
77,-203.0,561.0,19.186358825789796,4.0,95.5687248074501,2.333467899321655,2.333467899321655,-190.86332363296276,368.47663873606666,6.414126585962411,-0.9235720798612874,61.51041251242488,2.3124110867185705,2.3124110867185705
78,-359.4928600043364,1090.0,14.899976767524258,-12.035482969572097,154.01527866594336,3.4685819979023873,3.4685819979023873,-385.9515886158596,855.9834003882175,4.828680877719165,-6.113643757193005,115.39302920233811,3.7340843145568177,3.7340843145568177
79,-283.0,925.0,10.416079116432337,-6.0,122.99924996698157,4.086430602002728,4.086430602002728,-295.2952843373374,738.4428405840758,3.4996580854444845,-3.4048459357071197,97.03079303852053,4.2260592124086696,4.2260592124086696
80,-274.0,754.0,4.576283976443487,-19.35187822682454,92.03150396304216,2.0067438748525945,2.0067438748525945,-190.0393930343282,461.8567399616567,1.6247207395639156,-7.982911662904249,54.197367938209396,2.980233941156935,2.980233941156935
81,-300.78550983539077,1328.0,18.78404807760176,-12.989600247908369,166.57583333220168,4.8573491242931714,4.8573491242931714,-372.88602055760515,1031.479451270629,6.25303553100754,-5.428188160402091,127.4502076095315,4.5307380938909745,4.5307380938909745
82,-995.0,1096.0,20.715646302176335,22.85632868170498,162.15947054398183,1.5898107114758941,1.5898107114758941,-378.90552690708114,714.2993023380175,6.932170917652946,5.305600631967929,101.4607369970485,3.3999358685999606,3.3999358685999606
83,-2769.4086800882415,1615.3244749538537,3.8031823132940814,-2.0,220.30794592970062,-2.9485828708000885,-2.9485828708000885,-1659.363193654348,1265.1935687011448,1.2704496296522931,-1.2770670810822744,112.06006949978514,-2.0033346801074203,-2.0033346801074203
84,-3809.0,926.0,-18.237340791094844,-3.557861010256077,342.0246027370645,-5.847364608145634,-5.847364608145634,-2389.0865714011516,793.467199358733,-6.363349059805524,-0.8047508408900432,180.35520158357448,-5.6109541781250565,-5.6109541781250565
85,-1921.7581726318776,2726.402157781693,19.458021580311634,-1.4260611759884858,292.99685683708697,2.9871932423555254,2.9871932423555254,-1263.2612210327839,1544.7572744172426,5.1761290292811735,-1.5156041599703747,138.45216445035797,2.667174287549774,2.667174287549774
86,-342.04720168468043,1387.7385057812623,4.891714065506952,-9.0,132.31699149139706,2.7317002595607573,2.7317002595607573,-272.23330349278365,916.6193688749321,1.8692027475329651,-3.837436916953889,93.94025339527882,3.3616466736437887,3.3616466736437887
87,-925.0,352.0,-14.410399331805854,-0.4834243139615223,122.56094854161614,-3.558431313559494,-3.558431313559494,-724.2992087971527,367.6315528088559,-4.679679583418374,-0.038711571259229915,97.04753739696633,-3.6423713225874352,-3.6423713225874352
88,-242.83789651558024,540.0,4.5890226169673864,-8.635238297238402,66.1502091063635,2.7343490334848317,2.7343490334848317,-225.9744247174504,417.0781981258725,1.4066287654604261,-4.151016593888832,47.94218468623832,2.9768242615972356,2.9768242615972356
89,-311.0,619.0,3.4576536099218482,-15.0,105.5947024193091,2.4032736518823175,2.4032736518823175,-312.24049370801185,500.4881557180093,1.396450837820633,-6.6648996321531,85.93252097392562,2.3388253180495813,2.3388253180495813
90,-701.0,805.0,-10.345899751933649,-34.0,193.1296512198347,0.40103350339381105,0.40103350339381105,-430.1230971529968,672.0748671846135,-3.8483439853139996,-12.541397024388692,121.6951091094962,1.2165960277461692,1.2165960277461692
91,-1543.0,2354.0,33.58496701870886,-12.0,347.9637922131696,0.9525792097092648,0.9525792097092648,-874.8225997383915,1004.8693111466675,11.115874363790123,-8.935472306297598,147.69728725972178,1.1949321967185171,1.1949321967185171
92,-1078.0,1887.0,18.977182249233273,-8.0,195.9813904761996,0.9796906356063235,0.9796906356063235,-597.3250353401711,1270.5441198642852,6.430772938868348,-5.233293021707469,108.77221139205818,2.82800442367639,2.82800442367639
93,-770.326891778701,654.0,-0.5803235710002334,-2.2645944393822925,118.42860785067569,-0.35421431525157543,-0.35421431525157543,-432.8878793897304,399.40904865885057,-0.13102476354504694,-1.4484011598855622,61.48857156839112,-0.35557469744909154,-0.35557469744909154
94,-394.2802691560955,656.0,2.389396912835426,-19.0,110.49372819314263,1.7059665125307322,1.7059665125307322,-355.2643247420863,534.2025666062832,0.858729393049473,-7.932491490749577,75.80614742055756,1.7926359032670005,1.7926359032670005
95,-469.14980989051446,696.0,9.030137949971131,-14.0,110.5539902780909,1.877629402382324,1.877629402382324,-286.6314248135427,484.54286168026226,3.014964336512384,-6.722512070350452,74.0668762722028,2.387757986559965,2.387757986559965
96,-191.51237710655238,430.95377156523716,2.453960535168217,-1.7291063513865033,66.35314445686608,2.941678318205033,2.941678318205033,-217.90701608089387,378.5364666151047,0.8691792424361859,-0.6081202163462263,60.13622537610793,2.3750332661513034,2.3750332661513034
97,-335.3957194700726,1169.0,16.047937049339822,-24.973741922653552,164.93880970658944,3.5313099153606773,3.5313099153606773,-342.1389000068833,922.0468331299862,5.322789353847226,-12.026752966690042,123.5800726643641,3.9526054014843,3.9526054014843
98,-329.8376939717101,1292.0,16.855297545505238,-6.0,151.9288508124632,4.36224989633444,4.36224989633444,-384.7777850791265,1009.4184506241652,5.7365670843401295,-3.032847154751643,121.23424950432853,3.9335885979634444,3.9335885979634444
99,-305.90215871589555,1721.0,30.59382540517181,-4.281852693541639,208.47753011731913,4.166745274639948,4.166745274639948,-336.8007474146036,1146.4604114698113,10.571244383105046,-3.0754560573573073,141.47723365960232,4.38540661355931,4.38540661355931
100,-2448.0,1614.0,2.38413019604316,-14.0,277.7361132128278,-1.4607315576509177,-1.4607315576509177,-880.8323430781364,704.5382427873585,0.8279006525605702,-5.669781951479411,102.69922665016165,-1.1695389810285242,-1.1695389810285242
101,-1543.0,2242.0,21.506660996892276,-21.0,305.99009443702374,1.4984593385412945,1.4984593385412945,-908.3375280978137,1390.802660856281,7.119778778408142,-8.770514790864699,171.64133079810065,3.07875595035697,3.07875595035697
102,-2333.0,1221.0,1.4699865060151516,7.440409331084919,297.7372115685705,-2.1692443097856793,-2.1692443097856793,-1014.5553102448165,724.7379606580764,0.8309737781101287,3.1597433701424444,130.86081567624692,-0.9294421842863433,-0.9294421842863433
103,-573.3657348544665,1304.0,28.468462012736847,18.869399986999163,236.82240285816627,1.2860727446982074,1.2860727446982074,-505.23452614151944,1008.3037167202751,9.706772349158703,0.5574339060269118,138.47020939490292,2.045834216766732,2.045834216766732
104,-490.0,438.0,-9.000171589544356,-7.0,105.39471406540137,-0.264363767035332,-0.264363767035332,-386.3610416143002,416.9888927995744,-3.019598549783422,-1.7303325440060857,72.44861073579497,0.18532381913776957,0.18532381913776957
105,-117.93127627467145,960.0,26.893356018381287,-2.0,134.99838068842178,4.4249527802295034,4.4249527802295034,-173.75633437262462,707.1313390751595,9.09465672568459,-1.5026850826015496,99.37799751310833,4.233850277084626,4.233850277084626
106,-398.97048921161854,1668.0,30.95012664226824,-13.0,212.88085695432179,4.9230943581289575,4.9230943581289575,-455.68173628235877,1243.9269071668973,10.440823532599723,-6.002369965431321,158.39169719708264,4.689567282544981,4.689567282544981
107,-287.1514008378609,659.0,5.9262531704146815,-19.239409522100843,122.46373944738437,1.7961770605511453,1.7961770605511453,-207.89523500686676,501.48200863093734,2.0351291840380523,-8.831015457759916,70.09734180287691,2.846590744959167,2.846590744959167
108,-1363.5292920578095,1407.0,5.7922539293528565,-2.1204937703901523,249.07999135873723,0.38023805415983714,0.38023805415983714,-1180.7706770464106,1037.9561751036426,2.3749732798800447,-0.9638933158546992,169.36142341840505,-0.005176337539184569,-0.005176337539184569
109,-504.0,1016.0,26.210510867843126,-2.0,167.35233574085484,3.5509864142608314,3.5509864142608314,-353.17527918744634,730.2575570734615,8.835378895805288,-3.194941963630124,112.45430765191834,3.7296220661638526,3.7296220661638526
110,-217.20240012616432,856.0,11.984989272005986,-17.769031873705266,117.723891356146,3.4852834330037523,3.4852834330037523,-244.59938796116597,641.287249519761,3.75823487088215,-7.879022458558638,79.2015662503319,4.032348712833347,4.032348712833347
111,-428.31834071018307,1013.0,5.877727372192893,-17.336420375934857,142.95765524887278,2.9377872116236166,2.9377872116236166,-438.4969786816442,825.906852357141,2.1361433199401683,-6.920237188371414,111.79442708181541,3.096800129178366,3.096800129178366
112,-1558.0,1513.0,-0.33280372320891083,-24.94426046974901,291.41604347837733,-0.22964771906518303,-0.22964771906518303,-790.8425724471288,997.6138720709503,-0.13908722123838582,-9.768778911943178,156.21037655332404,1.1221561737747727,1.1221561737747727
113,-4186.0,2045.0,-3.5129528619510286,-8.0,433.4129330329403,-3.34948791087895,-3.34948791087895,-2547.119590844248,1605.5329927388693,-0.8206502165224044,-2.7873840609473213,216.21613032658556,-3.575203704482362,-3.575203704482362
114,-1126.0,973.0,17.677406504565237,-13.014882074924815,146.3730351319207,2.7456182653200933,2.7456182653200933,-914.3989624637868,750.6785864771625,5.942124130550235,-6.907542163863705,101.4550187547351,3.1334196619520758,3.1334196619520758
115,-455.1838887246045,1144.0,15.007552701624618,-13.686883663321002,152.02604448429142,2.8004136275183455,2.8004136275183455,-363.04390772219057,887.1795297588557,4.828984812903392,-5.705645246104654,98.64978157671264,3.9283913367126866,3.9283913367126866
116,-294.0,606.0,-0.5420168486110372,-11.198202342017902,74.50725193722374,1.6907474312144948,1.6907474312144948,-257.7496259295283,382.38470372937934,-0.08891114307016404,-3.797617781308742,52.041609469790025,1.8421273629042894,1.8421273629042894
117,-668.0,3770.0,46.990664649890256,-35.67746671238159,359.8621804530195,4.487225531402662,4.487225531402662,-680.2779435864973,2396.2253559441715,15.662610097134285,-14.921377994745743,236.97337345051733,4.830397721986036,4.830397721986036
