id,binned_entropy,fourier_entropy,permutation_entropy
63,1.3123311063556813,0.882775469281862,2.9246026189034424
64,2.3902704588807606,0.35068875801806315,3.116882495084126
65,2.0599832262248583,0.45099028944846237,3.4040937851746698
66,2.4413173184030375,0.4901300674908789,3.0689373374342956
67,1.8814192490544888,0.7066515536677754,3.3521633916096256
68,2.3327888276172035,0.4804356004396069,3.063392918649557
69,1.8272921842923564,0.5331159391535111,3.081062725966589
70,2.3134849402887263,0.5930603826937874,3.112822233165105
71,2.6941409429515826,0.21561698966287776,3.1108206007000407
72,2.3817583313487765,0.6402140520713798,3.9086406259905226
73,1.6814485656216005,0.6000281013353417,3.4471267939664494
74,1.6943736698050245,0.9421316806500847,4.476561193937945
75,1.8576014480915781,0.6354296111069215,3.4821854708053976
76,1.926906319370713,0.8594546864564906,2.68074842657372
77,2.382949480097639,0.5572429685785543,4.490416089192571
78,2.0145820307696845,0.9041497674458873,3.3402287080543323
79,1.8538895442489167,0.9050298431424733,3.8938729649280024
80,2.069524682759137,0.43145153727897617,3.3767617764494644
81,1.6313295313219078,0.794169622137218,3.610363746972726
82,1.7873883712011778,0.5776164945395674,3.8435401094092816
83,0.6541437391591912,0.2607041092304532,4.907961698455589
84,1.2453398496012322,0.3974312610603431,4.3434350616008075
85,1.2088269550167683,0.13600216966487969,2.8830914327989223
86,1.6487035396679885,0.42429290222334237,3.4893018748283464
87,1.8804356879011337,0.8647228736439446,3.5306441643388045
88,1.9296764848454335,0.7557765381707602,4.346475583200685
89,2.1711967831141394,0.8334495644926608,3.124897916849419
90,2.214550639330927,0.5382241271788627,3.4244962233166643
91,2.1999938692797634,0.2156169896628778,2.983499021611304
92,1.6209472822164799,0.5244669642963712,3.396069565687086
93,1.9496179315713704,0.2156169896628778,3.6005284876306756
94,2.1713603853159436,0.5832581640519404,3.135271876769335
95,1.9517527582916407,0.47967416241031174,3.222120560074253
96,2.1301907910911546,0.9851175523127168,4.753784968166746
97,2.013872804222237,0.8963808682853335,3.104794417742824
98,1.640500723138997,0.9212545917863353,4.148514368587703
99,1.9563023037957132,0.7053426870406286,3.5622552657283024
100,1.5158852623558887,0.13600216966487969,4.234795387854232
101,1.6434690126161202,0.49276416108460586,2.9651832904844815
102,1.925375605474406,0.2156169896628778,3.394703198840248
103,2.5701709602997913,0.30770288635543086,3.3060876618492303
104,2.5186524282041,0.5623018287558332,4.008639117988484
105,1.4746627515763207,0.7950308806653911,3.0018351136586965
106,1.5055624242978676,0.8750133425880546,3.903277081583033
107,2.408511779458298,0.4448320987883614,2.8611567759945986
108,1.5711065170646887,0.6968905758572302,5.638592248804983
109,1.8532942539585802,0.6206023662021996,4.063983395474118
110,2.0629882407958107,0.6583006282170308,3.3058781145417946
111,2.047735543871899,0.8463612407066314,2.834756998218804
112,2.2435084890731027,0.21561698966287776,3.1386018633401047
113,1.0977483819635732,0.4148680097306937,3.7557390653425657
114,1.5911087874569836,0.754679102596486,4.1305726436458805
115,1.874757887662338,0.36782595090709597,3.8903311573536836
116,1.9542020367350084,0.6883748375520448,3.902639676337217
117,1.4136430249251155,0.6664130025389619,3.4986341556430567
118,2.030696931488037,0.5720456236551779,2.664752573023046
119,2.3144009885074337,0.43145153727897617,3.571948427750069
120,1.7720765374378953,0.7802282255887676,3.4477806484377114
121,1.8114196304019352,0.9520719019660709,3.207423331623004
122,1.5378327368960145,0.8754299503246696,4.213169437119224
123,1.417678994793381,0.7909746935044257,3.385552549463841
124,1.8035872947401705,0.7687606634579628,3.9140728992286444
125,2.0851123036340105,0.6596094948441777,3.6245195404186448
126,1.0788469048256182,0.09072899366212879,4.748858326509548
127,1.8534546316748504,0.7281444894990915,2.916392479932318
128,2.614340972568723,0.18121382170440362,3.6167716986822636
129,1.4045278456872359,0.49929444267719597,3.785331324168037
130,2.2061066316280806,0.6481015888992244,2.8826693852437666
131,1.49967049322767,0.7987624098333924,4.331549574035105
132,2.0846835087242694,0.6885775985450694,2.969635618230529
133,1.8517954971846786,0.7961283162396654,3.182298399581892
134,2.2943171424255118,0.3506887580180631,3.0003842245554986
135,1.9347480834230386,0.3439503989661991,3.167083970047649
136,1.9618287042708578,0.8310018135803665,2.984160506506253
137,1.5643155178104455,0.930042365599546,4.058508463515225
138,2.3526930773331394,0.5940046319675985,3.2718618466874103
139,1.588913848390233,0.42739535011801066,4.230457353926713
140,1.8574225625921588,0.669047096132689,3.76172290218192
141,2.0293555285101035,0.37003612249368967,3.5656414144147277
142,1.808756255875869,0.4865892806590906,3.677271344705244
143,1.8278070150986525,0.8064783479331409,3.118853375405064
144,1.6358784610667905,0.22636345757853582,3.874919257543948
145,1.9968537824012027,0.7648889699769351,3.253204557485586
146,1.9067248741245013,0.7648889699769351,2.896089125929631
147,2.131055696648533,0.22636345757853582,3.090457357531373
148,1.7563669875644754,0.8165238164967072,3.0931952971411194
149,2.4501232189960676,0.2607041092304531,3.236826666429966
150,0.8288470972548669,0.18121382170440362,3.5959612786377226
151,2.3638166934451355,0.44483209878836133,3.1233835790423914
152,1.7715691479252755,0.7911390923213084,4.165298432453828
153,2.199508364104077,0.7828623191824948,3.1967907453372733
154,2.2172795688903544,0.7145808628257528,3.376186210176833
155,2.547823714804682,0.5346306228769352,3.461989025925283
156,1.0915260982542014,0.7508764537336925,4.019545010678282
157,1.9626466987775002,0.836083658086388,3.2935838634367363
158,2.1012876791382142,0.7894380354849727,3.444036796320086
159,2.3240315633613275,0.7184077461924027,3.00238045694733
160,1.934653021708554,0.7025953665068099,2.822947382925872
161,1.8421212587767217,0.12525570174922163,3.642450585322818
162,1.9297283603403788,0.4753274124142553,3.375639850204676
163,2.3233517886793136,0.45963475386498487,3.556928920951011
164,1.9829138915238944,0.7039168541569018,3.6200562221813968
165,2.1277346185541672,0.30572820421766284,5.6081481787403344
166,2.403384551762357,0.35259937382333906,3.7055943775462437
167,2.3291948350255454,0.4094902471467188,3.2109762636073347
168,1.7550809551683626,0.6851586178364594,4.2895303687540265
169,1.8040259992063306,0.8202553456647085,3.8706581068131465
170,1.9212217198664654,0.8310018135803665,4.256424944854266
171,2.041731937750742,0.17046735378874556,3.468255675564355
172,2.1437872345023545,0.7133418344224681,4.5030245566366816
173,1.2598071388628125,0.9386913404566859,3.3528806774426916
174,2.1583135941187974,0.7726914404848909,3.3031190853253984
175,1.8268952195675918,0.6327955175131944,3.1512354693792997
176,1.7609202336403817,0.9122621417678183,3.9687091878130407
177,2.170445919602333,0.7109317929045585,3.0452601399471715
178,1.6280388739126734,0.6402140520713798,3.5919082684455685
179,2.2015840731363534,0.9082059546068528,4.71884605633465
180,1.7583531329985287,0.7883405999106986,3.313322919939905
181,1.6926943716562,1.0006519149751598,4.593118139974374
182,1.977092124438319,0.694482992184879,3.999951743044442
183,2.371453045351051,0.4527009563034374,3.6298778026943426
184,2.200243686082355,0.4657929445250859,2.765851729768375
185,1.7955221686916436,0.9595386988769596,4.173609255645756
186,2.2887079091961087,0.13600216966487969,3.052364495480165
187,1.8032844766446687,0.8054526905880851,3.8778268690144913
188,1.3872066599089843,0.4954908448345187,3.9901979786010005
189,2.0457708338929486,0.7894380354849728,3.6106528363322
190,1.7348670928141317,0.630836823410747,4.117098529248075
191,1.8731072459820635,0.8202553456647086,4.080763914647287
192,2.2292765480262506,0.5735408849182552,3.120257475876911
193,1.7547112650853702,0.32513963502578147,3.5412829804499157
194,2.057780531365874,0.7028194185826276,3.738418478717866
195,1.6539666538816928,0.824311532825674,4.164660872099052
196,1.3694028427489218,0.36782595090709597,4.067960343525827
197,2.7814537822023744,0.2714505771461112,3.9160485636314846
198,0.98282488326801,0.48689905415285883,3.5866097281461586
199,2.274992459923207,0.6165461790412342,3.0224798605889287
200,1.7517199657702354,0.9085494297682299,3.5143906449900477
201,1.8280767089931873,0.2949817363020048,3.3565370687878673
202,2.2036085841629096,0.6715949911631206,3.479945810442806
203,2.2240234518606647,0.7951952794822739,3.6208524840536676
204,1.9193179962734859,0.9090860303034389,4.21543025485286
205,1.9497337190496264,0.8068747841553234,3.8303358390146536
206,1.770353846522086,0.27809757620218367,3.3492244449550834
207,1.9786906579735013,0.2909255491410393,3.4491155331881966
208,1.9908732742775688,0.2714505771461112,3.225175564962957
209,1.3147521840960308,0.13600216966487969,4.017391015206607
210,2.009272779691349,0.2909255491410393,2.9419034616580237
211,1.8564413271535438,0.6502322661835451,4.068090068956336
212,2.472743556268905,0.5424403135019307,2.766081255872343
213,1.822767420924741,0.7066515536677754,3.454715987042243
214,2.2757369969271277,0.5274776592632047,3.4797007839707437
215,2.043842409924033,0.7506229154355205,4.008147834595933
216,1.8888462604125826,0.7412381024098974,3.941272725915989
217,2.297056894368887,0.44654727608395367,3.417559435523084
218,2.1133879780961666,0.6098558982865416,4.316166040011546
219,2.0131773274583615,0.8713737631637042,3.270172730471305
220,1.6485543905438442,0.8033076538042049,3.556902132854729
221,1.7577744043100039,0.683199923734012,3.2843761167574788
222,2.3440280234382938,0.6657631750636614,3.2347388708467535
223,1.7236660904803351,0.4352642076330867,3.841090604414421
224,1.398397942042761,0.5050715215235732,3.481283472434149
225,2.2223564404721046,0.5684555089753169,3.4269773458168378
226,1.8317480396279917,0.6877927114301864,3.477008552774584
227,2.413479935305969,0.7031554161276065,3.39832279829493
228,2.2153867006281547,0.5775970720792207,3.6139917656458165
229,1.8863912815119714,0.2499576413147951,2.9147142344977075
230,2.0223295122475116,0.658300628217031,3.2984727017373583
231,2.0917132052238396,0.732649566229961,3.84349413917351
232,2.1981053623616424,0.941325434050413,3.578257167579617
233,1.5442619280525802,0.754679102596486,3.5540259343488283
234,1.896151066466158,0.6622435884379048,3.68494873138608
235,1.4904476758155447,0.18121382170440362,4.186075385168495
236,2.1451727989529945,0.3700361224936897,2.9778172474748166
237,1.6306807923447735,0.9609905228876736,4.331940210939402
238,2.235950475441595,0.5291769319768297,4.559657847489785
239,1.5431448550114466,0.6072463945209129,2.941380407812783
240,1.9019417197829855,0.7198056052557847,3.178019279376125
241,1.56882543029347,0.5665496691850825,4.044536095709406
242,2.2226296300649757,0.2607041092304531,3.708924942436604
243,1.8875612012016716,0.9018591490135374,3.631210741182195
244,1.9195119373123366,0.2949817363020048,4.349909586503095
245,1.633133795137261,0.6098558982865416,3.815817812753533
246,1.6975702926890224,0.9122621417678183,3.704828334257833
247,2.372851319845543,0.21561698966287776,3.8580194455998496
248,2.269780745227462,0.6322149046895403,3.5702188903887864
249,2.166160063370023,0.6583006282170308,3.7206573215270615
250,2.1437774346480962,0.7433960341456191,2.8118482239577567
251,2.686918838719869,0.2607041092304532,3.2248947981306806
252,1.6520592063476447,0.8790695297490201,3.2079818146700103
253,1.2784784550245603,0.13600216966487969,3.1061385056543855
254,2.1357954381742856,0.7656791088103161,3.5181314070971244
255,1.694338341930094,0.784284412749733,3.4660370212023603
256,1.5399414529425983,0.7909746935044256,4.533117039164297
257,2.1867394128825635,0.5945412325028074,4.076527608361996
258,2.1832264198634417,0.8212810030097645,3.0759266884049747
259,2.0778437831509082,0.6017435239646106,3.296227085209704
260,0.7650531050241444,0.37003612249368967,3.5543171687679593
261,2.005714496226543,0.3826286059837195,3.7769036273706433
262,2.2578929233430647,0.4954908448345188,3.4126177139398584
263,0.5617079851667692,0.7076370437728882,4.494454690957722
264,2.3931411638907694,0.18121382170440362,3.088121298488714
265,2.489885696850315,0.33779671874671546,3.4349714939564366
266,1.8668781224422712,0.5027491909709688,3.657003675009667
267,1.3143878267628977,0.6391020491179744,4.085287694975715
268,2.2078412341765987,0.699961272913083,3.4081644127283366
269,2.6988048969162377,0.18121382170440362,3.1227898213364784
270,1.8291818983488246,0.2909255491410393,3.854678550813998
271,2.114371471087173,0.8983395623877807,3.188414926229
272,2.229483998637804,0.9171984046253697,2.5895661059340864
273,1.5919467523792978,0.18121382170440362,3.1777921571139167
274,1.399840494033464,0.57565780043712,3.9229589621867715
275,1.9052025519443339,0.3439503989661991,3.8591600109828743
276,1.9012671519961448,0.846830126002046,4.301007838081684
277,2.335578765308409,0.6905926323567805,4.178131847389033
278,1.5194199744128738,0.7790596703197012,3.7388583683723207
279,1.7865258145097676,0.8320274709254224,3.2823184200592364
280,2.4683771658203453,0.48125625513965264,2.8567801234110606
281,1.6936229581462958,0.2607041092304531,4.094799974842711
282,2.220991717365262,0.8832699528404111,3.5330285409040383
283,2.215507931718743,0.5761018108161432,4.074708164338727
284,2.180453033183034,0.8360836580863878,2.709234687038203
285,2.16383623237822,0.6715949911631206,3.3690648206603138
286,2.0088482664553657,0.5720456236551779,3.5525228991408584
287,1.3912016260463564,0.724873189453009,3.2382574134876023
288,2.492339167126541,0.2156169896628778,4.127287886008386
289,1.5509432269044108,0.8057773485810492,3.645395242101041
290,2.3290632258423702,0.6844389521372969,3.541510382224528
291,1.1372637528287766,0.5924437394442892,3.2874426416102116
292,2.318326478693764,0.9165825576578029,2.8388315107388795
293,1.7544233962911886,0.9064519367097118,4.240225570737552
294,2.1808702138277107,0.30770288635543086,3.170363724817377
295,1.6309969964535345,0.7500863149003116,3.6093553918299595
296,1.8428605677421148,0.7479888218417935,3.092677468039221
297,2.1797470101469973,0.6885775985450694,4.27418964113211
298,2.214789815805326,0.6519747108962365,4.2025284197361845
299,2.295928620966782,0.5381962155726103,2.8585131215236155
300,1.6416279877416644,0.7831158574806667,3.3640245286363264
301,1.8997169177164217,0.7066515536677754,3.337216969162802
302,2.0871146746628937,0.29092554914103935,3.5988644427798575
303,1.8604085430929698,0.8212810030097644,3.7283459237392997
304,1.608433988392015,0.36782595090709597,3.443345195772853
305,2.5956219623853003,0.4125926950413871,4.133026556681802
306,1.9696071022879824,0.7982258092981834,3.8258014773129547
307,1.6244628698855315,1.084308051413914,3.916838610936083
308,1.9785025818812243,0.9636246164814009,4.494223791325085
309,1.7801152989708282,0.5331104008590598,3.716651967831886
310,1.5459817914115888,0.654704158688612,3.121093068963069
311,1.89407102741676,0.754932640894658,2.8924047479871335
312,2.2856159762257633,0.5683167100192461,4.062339089612657
313,2.1223867092399584,0.7694817576731096,3.6299405778354554
314,2.2479480192348347,0.4419544883877793,3.6014381527599504
315,2.4729741773972567,0.2607041092304531,2.8003843160550366
316,2.1357902819669983,0.6005561137662203,3.291341646882775
317,2.1710580256502547,0.18121382170440362,3.414572481298647
318,1.6551610705896835,0.8759665508598786,3.0621742300545662
319,1.4155582670288582,0.2156169896628778,2.932608372734557
320,1.8986855483500789,0.735283659823688,3.4183467651515027
321,2.3062401101669967,0.6623568153779964,3.0062873164992006
322,1.7306012128930186,0.8028185969943579,3.8072321324143155
323,1.6995772652095624,0.4976455220685169,4.182520192461583
324,1.4059155967865409,0.5572429685785543,4.127554195811096
325,2.002505747584118,0.6371433550155271,4.115050668903254
326,2.0794590287145485,0.6638897340809607,3.4985337024982437
327,1.7744370854331506,0.775635437892593,4.546727944530094
328,1.7745079377289061,0.2949817363020048,3.627179170811928
329,2.42329598066642,0.27348880047068863,3.758897020889553
330,1.113021067632519,0.2607041092304531,3.416447072024952
331,2.322742024028956,0.4865892806590905,2.806648247601302
332,2.0154838592886404,0.4885479747615379,3.0887926405080672
333,1.4045080930044869,0.30572820421766284,3.718773576145314
334,1.6728854816753538,0.49013006749087884,3.3121308627175923
335,1.8344386524496006,0.7173980215834335,3.2660486596968488
336,2.2625531706256967,0.42739535011801066,3.7241889209797225
337,1.8454526748438296,0.736073798657069,3.310625639794937
338,2.2201504660176052,1.0367623014455214,3.7663970482937925
339,2.5562675494359857,0.18121382170440362,3.1905126454656196
340,2.2962198103179925,0.7250737924432389,3.1829330218282776
341,2.323958799695427,0.5134956588866267,3.631576819431844
342,1.6623394018382525,0.8232140972513997,3.9313185514068705
343,1.8272101527355278,0.3780358182875452,3.4845399493984646
344,1.7719639865618828,0.9858492598985362,4.552536460865307
345,1.880077153755678,0.7842844127497332,3.1848481478912642
346,1.7190058293012853,0.2607041092304531,3.4568735526807117
347,2.125768291669772,0.8333241543586235,3.5278519921593237
348,2.34048519898667,0.513720496380713,4.058488665453902
349,1.9990636482961914,0.6918488985911518,2.8308685143083894
350,2.0455718446738,0.6348930105717127,3.867121281151145
351,2.282181260708642,0.6099333424268529,3.343414023075285
352,1.6091211758009292,0.5398062199082035,3.643065400071966
353,2.420865312986931,0.47637941327864136,3.154174430781647
354,2.286706036870833,0.515010342610051,2.9606178056973502
355,2.19343393922613,0.44654727608395367,3.6470034540969785
356,1.6157927825477365,0.8498606558179556,3.9777274352414898
357,2.0480741525175334,0.6771594704546201,4.0931298959713995
358,2.2405632820645893,0.6937198817282942,3.3316708818583596
359,2.3566350834598753,0.6064409442031725,3.7043966228752305
360,1.9714939045455364,0.7076370437728884,3.796619152051002
361,1.8585149775963314,0.650423919451829,3.64827421816548
362,1.947627553704665,0.8642668746723966,3.326175420460438
363,1.5606230202013223,0.857576593917704,3.7938909889895323
364,2.2692348479777587,0.30572820421766284,3.8668593027833724
365,2.0843321307795226,0.691848898591152,3.343955132360536
366,2.348451761814954,0.5679894364942123,3.396101992412026
367,2.0649462432267516,0.6815513202453978,3.3650997733990167
368,1.872320155501318,0.4067712175533097,3.5138806719157034
369,1.8764110312639357,0.8084114421747762,3.1303028298069924
370,1.87511907716235,0.6657631750636614,3.243360323029405
371,2.3549887143129458,0.5059847234318885,3.465166261299955
372,2.220569843327092,0.5204107771354056,2.982479307369581
373,2.1477054224145293,0.6590721088907001,2.830824728866499
374,2.3079450043657026,0.8124676293357417,2.9316922552632345
375,1.525079452393986,0.2607041092304531,3.69348580868822
376,2.307708265816066,0.2801790812253812,3.3265587454798164
377,1.6976022087381155,0.18121382170440362,3.077112721644231
378,2.1379421879946805,0.7122540659729191,3.7387673159871744
379,1.3047501795385663,0.18121382170440362,4.119067988023042
380,1.582003183509824,0.8176212520709814,3.953213621768628
381,2.2417363753279074,0.5809358334993361,3.7736093609502506
382,2.0594063753865184,0.736073798657069,3.869930013800622
383,2.027099506687123,0.725327330741411,3.3391353214273676
384,1.9095824131110024,0.6657631750636614,2.9697649575921363
385,2.0374367109946028,0.37003612249368967,3.156689518335418
386,1.508921835823587,0.824311532825674,3.115483726926967
387,2.1575011878860626,0.6807898822161025,2.6188434073406377
388,2.057682422761559,0.7066515536677754,3.652461051081955
389,2.115758682997896,0.725327330741411,3.2046345675067305
390,2.3511063101880363,0.5102701615601015,3.1644150430712483
391,1.904984121130317,0.2949817363020048,3.763782973070846
392,1.5926364857800472,0.8166882153135899,3.42393453333311
393,1.862554757082959,0.6629460163059807,3.2962749972076204
394,2.1634758542770554,0.22636345757853582,4.062136068741291
395,2.2440124541638684,0.7885049987275814,4.761700951844487
396,2.6337940111845524,0.30770288635543086,3.8751853351808667
397,1.9169728363929388,0.49013006749087884,3.252533443029896
398,2.412850995305256,0.5134956588866267,2.7240940375578813
399,1.8193632817974612,0.736073798657069,3.0581079348341644
400,1.718547168787632,0.8527195971314214,3.881092908975406
401,2.221180929723239,0.7853818483240073,3.4256644497208186
402,1.9877494004011125,0.8427739388410804,3.5620986203340177
403,1.8735138077184696,0.6623568153779963,3.492054908753561
404,1.7919920099148068,0.2607041092304531,3.5703346778233116
405,2.10559928528738,0.7427640794117616,2.8849077225982036
406,2.0265006488646957,0.49358933490755147,3.6176503086016805
407,2.0530839126236904,1.048930862928418,4.232367764300889
408,1.5485353332929797,0.7726766863059019,3.947348325482724
409,1.784870979521508,0.8498606558179556,2.9120585032913127
410,1.9328747642575217,0.8790695297490201,3.625103802201367
411,1.8248536798118324,0.5761018108161433,3.3618570846055498
412,1.6963465693711295,0.2607041092304532,3.508964538404737
413,1.7942963804424188,0.8391343594167301,3.6699275456947675
414,2.0859438691429717,0.7404372825589277,3.7830747414239316
415,1.5580318068325905,0.2156169896628778,3.521627876072986
416,2.500287192281542,0.44483209878836133,2.8053407655516356
417,1.7969983152522417,0.7961283162396654,4.615375183554333
418,1.888700182426928,0.7723693895650087,3.170118365128946
419,2.158189028691934,0.2627423325550306,2.9398476236283138
420,2.1985131563014257,0.44888828594932684,2.8770000848223587
421,2.367386111301112,0.30572820421766284,3.141950557613777
422,1.8271928069003103,0.7508764537336925,3.837399362976404
423,2.031127018451242,0.869276270105186,3.408402360808719
424,1.891814830254485,0.8790695297490201,3.2171358600468642
425,2.1705982656013507,0.35707948299143794,2.92597678623385
426,2.156882757985316,0.5587576523019784,3.539994313447458
427,2.3684450590969615,0.2008143345862542,3.1342191958702803
428,1.727092899821638,0.7756354378925931,3.834170380659279
429,0.783608689870282,0.35259937382333906,3.9673996217391823
430,2.2020766559571854,0.8253371901707299,3.0635160423437275
431,1.1152095849938708,0.3700361224936897,3.8874483306383247
432,2.4437344414890685,0.927329025573461,4.41530797939247
433,2.2174036486271125,0.6362710918505059,3.5113546099078348
434,2.2282523806039594,0.3057282042176629,3.669889847359544
435,1.9124196098780228,0.658300628217031,4.128134034078802
436,1.6541534641427214,0.7508764537336925,3.239753925089669
437,2.121446052365762,0.3955852454859713,4.242433915603353
438,1.8967051934015955,0.32513963502578147,4.288751163583424
439,1.5081832181879131,0.8642668746723966,3.3796853236122657
440,1.6160188241502464,0.6974514108962955,3.987168501517325
441,1.9392024332845608,0.8723792489943276,2.9750605504278314
442,2.1101221737946787,0.6849755526725058,3.5699267178769065
443,2.404301799593811,0.22636345757853582,2.78806439099915
444,2.415371853092421,0.4879465358943452,3.327346683825115
445,2.1745689116372455,0.9265227789737894,3.6581089748324573
446,2.4592120879007022,0.3251396350257815,3.006474601309158
447,1.8257001994579278,0.9082059546068527,3.7482586212433513
448,1.7380325606263416,0.49358933490755147,4.643759636466276
449,2.3612467364516885,0.18121382170440362,3.0795754180090644
450,2.0461879228436937,0.7961283162396653,3.615354984915852
451,1.6664806222208965,0.7001303232860514,4.015946185497817
452,2.150919471131801,0.7798560238704415,3.3787265639658246
453,2.512825807527083,0.5013919357357142,2.9587644502790904
454,2.4562490781890087,0.4865892806590905,4.962893651785077
455,2.0809989634014716,0.6925513264592279,3.3308391665664603
456,1.9997230598833062,0.5579962142726832,3.741356726764729
457,2.327315172029491,0.4189241968916592,2.749519299663267
458,1.9997424248913878,0.21561698966287776,2.9972310917476817
459,2.016871985663022,0.8840789251818094,4.02932547829255
460,2.0325923775269397,0.7281444894990915,3.993339224026716
461,1.8935350979993608,0.22636345757853582,3.686375705161333
462,2.2767469867769212,0.4350393701390004,3.1736727295191574
463,1.7085701514416585,0.8692762701051859,3.978207113926257
464,1.6766217528835126,0.4804356004396069,3.6994829381163754
465,2.140276860400488,0.5035106290002639,3.194506190764006
466,1.9362172370147879,0.8437271471129044,3.0071133341846057
467,2.2786064823684673,0.39743126106034304,3.6654093514477624
468,1.2788450978594708,0.2499576413147951,4.142321346095474
469,2.093901904290493,0.7648889699769351,3.1546642635177546
470,2.123509596108963,0.8902271880658499,3.2436249442906924
471,2.0397345893545626,0.18121382170440362,3.0605630554907517
472,2.4562274277643783,0.497645522068517,3.0775512088887567
473,2.417621008523943,0.3826286059837195,3.5628672045350385
474,2.3115292224091717,0.5547260549691112,4.06244524254113
475,1.9953254599279584,0.7683132024040432,3.202568480461469
476,2.2076097966869894,0.6811024306754938,3.4330264617259694
477,2.135415435575327,0.5027491909709688,4.32685573518706
478,1.3352560496999653,1.0335477635917254,4.7832514547447715
479,2.0886428432948967,0.762791476918417,3.4704035525611956
480,2.301769672472267,0.5324470912804016,2.94935222069579
481,1.7047042681030635,0.8606272952480462,4.828010833846482
482,2.5803982549673257,0.5916823014149941,3.068283586607545
483,2.122298862237805,0.705931887968613,2.802028136847814
484,1.7334218463541835,0.8719103636989132,3.5837356720076388
485,1.700155953496425,0.7590860414814194,3.0584926308387397
486,2.130572396731714,0.7683132024040432,3.0469130675977945
487,1.871810456572663,0.6806658272133683,3.1767645741852935
488,1.9374570876750434,0.6838497512093125,3.7574789712640806
489,1.0289431127451785,0.2156169896628778,3.6224395393576776
490,1.913651037515547,0.9023957495487462,3.1101065328671966
491,2.353979266326308,0.5816972715286312,3.1255124152086906
492,1.677241231703894,0.4879465358943452,3.8152213633100427
493,1.9038172551085175,0.2801790812253812,3.198324170563253
494,1.8638500573778498,0.6945962191249706,2.9610845820595904
495,1.913851196913245,0.7460301277393462,3.5247124890914687
