0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.0,0.0,0.0,0.8073556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3207073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9203121,0.19920588,0.0,0.23397169,0.0,0.0,0.0,0.0,0.0,0.98272973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07297862,0.0,0.07009732,0.5548854,0.106317766,0.8550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84990805,0.28660315,1.2492052,0.7143836,0.0,0.0,0.0,0.60705364,0.0,0.21555492,0.0,0.0,0.0,0.0,1.1869104,0.0,0.0,0.5422129,0.0,0.0,0.0,0.0,0.0053602075,0.0,0.34925064,0.80244625,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.8102741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25080183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85579795,0.31457233,0.0,0.18869746,0.0,0.0,0.0,0.0,0.0,1.1284229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14302999,0.0,0.13654727,0.61931866,0.17883512,0.8063858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83039653,0.3355152,1.2269365,0.7427958,0.0,0.0,0.0,0.66232455,0.0,0.19322315,0.0,0.0,0.026806483,0.0,1.2690654,0.0,0.0,0.6468244,0.0,0.0,0.0,0.0,0.091874085,0.0,0.2663981,0.8909161,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6495304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5745891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0611227,0.0,0.0,0.31310335,0.0,0.0,0.0,0.0,0.0,0.34747308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08195486,0.0,0.3515936,0.0,0.9740497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9072733,0.04312428,1.2641748,0.58891046,0.0,0.0,0.0,0.4112934,0.0,0.21538435,0.0,0.0,0.0,0.0,0.98112226,0.0,0.0,0.028660126,0.0,0.0,0.0,0.0351945,0.0,0.0,0.53028125,0.43072882,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2332766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87942654,0.0,0.32437,0.0,0.0,0.0,0.0,0.0,0.6975023,0.0,0.0,0.4965175,0.0,0.0,0.0,0.0,0.0,0.34819645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1550196,0.0,0.46213055,0.0,1.1585782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026738368,0.0,0.0,0.0,0.72081,0.0,1.0686538,0.2596096,0.0,0.0,0.0,0.4030758,0.0,0.29225212,0.0,0.0,0.0,0.0,0.7178948,0.0,0.0,0.22355583,0.0,0.0,0.0,0.0,0.0,0.0,0.6765734,0.24135411,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.7045462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44436994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94080275,0.17320915,0.0,0.22039813,0.0,0.0,0.0,0.0,0.0,0.65362006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065036856,0.013062799,0.0,0.46650216,0.086087756,0.9101825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900652,0.20249715,1.2428017,0.6691283,0.0,0.0,0.0,0.46902412,0.0,0.18988131,0.0,0.0,0.0,0.0,1.1409787,0.0,0.0,0.22470957,0.0,0.0,0.0,0.0,0.04558251,0.0,0.4082467,0.64412665,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.8103552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25075382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85588855,0.3144195,0.0,0.18884115,0.0,0.0,0.0,0.0,0.0,1.1279835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427639,0.0,0.13645166,0.61916274,0.17834726,0.80632216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8304999,0.33527613,1.226915,0.7426118,0.0,0.0,0.0,0.6620963,0.0,0.1931931,0.0,0.0,0.026578734,0.0,1.2688192,0.0,0.0,0.646401,0.0,0.0,0.0,0.0,0.09138479,0.0,0.26648575,0.8908955,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.8109745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2510443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8566621,0.31373787,0.0,0.18971324,0.0,0.0,0.0,0.0,0.0,1.1254897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14205295,0.0,0.13609603,0.6186829,0.17743978,0.806168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8301873,0.3353048,1.227121,0.74212587,0.0,0.0,0.0,0.66078925,0.0,0.19297984,0.0,0.0,0.025804663,0.0,1.2680414,0.0,0.0,0.64505655,0.0,0.0,0.0,0.0,0.09058864,0.0,0.266877,0.89040875,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6864725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033037364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38370618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8911323,0.28540522,0.0,0.19695619,0.0,0.0,0.0,0.0,0.0,0.9123771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088882245,0.0,0.019065075,0.59929055,0.17626268,0.90151006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.843452,0.29171234,1.2011591,0.7542759,0.0,0.0,0.0,0.63776386,0.0,0.19686775,0.0,0.0,0.0,0.0,1.1993762,0.0,0.0,0.41735384,0.0,0.0,0.0,0.0,0.09295163,0.0,0.31383133,0.80790806,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.7439191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4544811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0181041,0.016134836,0.0,0.29490754,0.0,0.0,0.0,0.0,0.0,0.55596876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00851387,0.0,0.40045667,0.0,0.8929735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89895976,0.13934371,1.2779561,0.61421627,0.0,0.0,0.0,0.4245883,0.0,0.21113828,0.0,0.0,0.0,0.0,1.0840992,0.0,0.0,0.20595074,0.0,0.0,0.0,0.0,0.0,0.0,0.46022597,0.5654458,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.3981215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82669294,0.0,0.104448244,0.0,0.0,0.0,0.0,0.0,0.8817209,0.0,0.0,0.43666276,0.0,0.0,0.0,0.0,0.0,0.113878034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17442816,0.0,0.30662623,0.0,1.0373541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87132615,0.0,1.1585609,0.31077164,0.0,0.0,0.0,0.3414262,0.0,0.18024431,0.0,0.0,0.0,0.0026484309,0.7645992,0.0,0.0,0.0,0.0,0.0,0.0,0.12902154,0.0,0.0,0.70066625,0.024500526,0.0,0.01745738,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.8100753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25063533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855401,0.31441823,0.0,0.188532,0.0,0.0,0.0,0.0,0.0,1.1289617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14306365,0.0,0.13642232,0.6192903,0.17883271,0.8063293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8298895,0.33537513,1.2266039,0.7429685,0.0,0.0,0.0,0.6624596,0.0,0.19284922,0.0,0.0,0.027113507,0.0,1.2693626,0.0,0.0,0.6470316,0.0,0.0,0.0,0.0,0.091635935,0.0,0.2663195,0.8908037,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.7744433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2959963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.870907,0.29455033,0.0,0.19697118,0.0,0.0,0.0,0.0,0.0,1.0443223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118779935,0.0,0.100335866,0.60330796,0.16762757,0.83724105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8307311,0.3170371,1.220868,0.74630016,0.0,0.0,0.0,0.6460829,0.0,0.19196182,0.0,0.0,0.0020609219,0.0,1.2419078,0.0,0.0,0.57453614,0.0,0.0,0.0,0.0,0.08380323,0.0,0.28671223,0.85580146,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.80984926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2504782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8550119,0.3149912,0.0,0.1880464,0.0,0.0,0.0,0.0,0.0,1.1302974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14370726,0.0,0.13676126,0.61967885,0.17973626,0.8062951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82982105,0.33578765,1.2264111,0.7432151,0.0,0.0,0.0,0.6632345,0.0,0.1930319,0.0,0.0,0.027664052,0.0,1.2699046,0.0,0.0,0.6480729,0.0,0.0,0.0,0.0,0.09260829,0.0,0.26598445,0.89108706,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.82714343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26757845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8929303,0.26620558,0.0,0.23150212,0.0,0.0,0.0,0.0,0.0,1.0016863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09662566,0.0,0.10972851,0.58341277,0.10895101,0.80404884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85018045,0.30414677,1.2417465,0.70807385,0.0,0.0,0.0,0.5936556,0.0,0.19333214,0.0,0.0,0.0,0.0,1.2165301,0.0,0.0,0.55237424,0.0,0.0,0.0,0.0,0.02499421,0.0,0.29536265,0.85869,0.0,0.0,0.0,0.0,0.0,0.0
